"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Falkirk","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Flintshire and Wrexham","30","[c]","27880","21010"
"Leaver CS","2021","65+","Glasgow City","80","[c]","28800","26000"
"Leaver CS","2021","65+","Gloucestershire","20","[c]","27580","27570"
"Leaver CS","2021","65+","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Greater Manchester North West","20","[c]","22460","21010"
"Leaver CS","2021","65+","Greater Manchester South East","20","[c]","27940","21010"
"Leaver CS","2021","65+","Greater Manchester South West","35","[c]","28090","20650"
"Leaver CS","2021","65+","Gwent Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Harrow and Hillingdon","30","[c]","28690","29080"
"Leaver CS","2021","65+","Hartlepool and Stockton-on-Tees","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, County of","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hertfordshire","30","[c]","32390","26110"
"Leaver CS","2021","65+","Hounslow and Richmond upon Thames","15","[c]","29730","28450"
"Leaver CS","2021","65+","Inverclyde, East Renfrewshire and Renfrewshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inverness and Nairn and Moray, Badenoch and Strathspey","10","[c]","24430","22920"
"Leaver CS","2021","65+","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kingston upon Hull, City of","25","[c]","28220","24810"
"Leaver CS","2021","65+","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leeds","50","[c]","28980","27570"
"Leaver CS","2021","65+","Leicester","25","[c]","23860","22260"
"Leaver CS","2021","65+","Leicestershire CC and Rutland","20","[c]","25790","20420"
"Leaver CS","2021","65+","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","35","[c]","25490","23750"
"Leaver CS","2021","65+","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Liverpool","85","[c]","24860","21430"
"Leaver CS","2021","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Luton","15","[c]","22200","21400"
"Leaver CS","2021","65+","Manchester","55","[c]","29020","25880"
"Leaver CS","2021","65+","Medway","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mid Kent","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mid Lancashire","55","[c]","23930","21010"
"Leaver CS","2021","65+","Milton Keynes","20","[c]","38220","34770"
"Leaver CS","2021","65+","Monmouthshire and Newport","30","[c]","31770","23320"
"Leaver CS","2021","65+","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Hampshire","15","[c]","33610","21270"
"Leaver CS","2021","65+","North Lanarkshire","25","[c]","24540","24890"
"Leaver CS","2021","65+","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire CC","30","[c]","28250","21130"
"Leaver CS","2021","65+","Northumberland","10","[c]","25750","19560"
"Leaver CS","2021","65+","Norwich and East Norfolk","25","[c]","25300","21010"
"Leaver CS","2021","65+","Nottingham","40","[c]","25130","21010"
"Leaver CS","2021","65+","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","15","[c]","40740","40750"
"Leaver CS","2021","65+","Oxfordshire","30","[c]","23620","20550"
"Leaver CS","2021","65+","Perth and Kinross and Stirling","15","[c]","29980","27700"
"Leaver CS","2021","65+","Peterborough","25","[c]","23310","21430"
"Leaver CS","2021","65+","Plymouth","35","[c]","27920","27010"
"Leaver CS","2021","65+","Portsmouth","35","[c]","26050","21580"
"Leaver CS","2021","65+","Powys","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Sefton","45","[c]","28060","27570"
"Leaver CS","2021","65+","Sheffield","65","[c]","29060","23120"
"Leaver CS","2021","65+","Shropshire CC","15","[c]","31350","32050"
"Leaver CS","2021","65+","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Somerset","35","[c]","29260","27810"
"Leaver CS","2021","65+","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Hampshire","50","[c]","23770","19520"
"Leaver CS","2021","65+","South Lanarkshire","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southampton","15","[c]","30010","21170"
"Leaver CS","2021","65+","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Staffordshire CC","20","[c]","25540","21130"
"Leaver CS","2021","65+","Stoke-on-Trent","15","[c]","21870","21010"
"Leaver CS","2021","65+","Suffolk","45","[c]","27330","26520"
"Leaver CS","2021","65+","Sunderland","55","[c]","22070","20500"
"Leaver CS","2021","65+","Swansea","75","[c]","24440","21170"
"Leaver CS","2021","65+","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Torbay","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tower Hamlets","25","[c]","56040","49700"
"Leaver CS","2021","65+","Tyneside","145","[c]","24030","21010"
"Leaver CS","2021","65+","Unknown","25","[c]","36980","32060"
"Leaver CS","2021","65+","Wakefield","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Warrington","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Warwickshire","15","[c]","25500","26120"
"Leaver CS","2021","65+","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Lothian","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Northamptonshire","25","[c]","21170","20420"
"Leaver CS","2021","65+","West Surrey","25","[c]","27320","24010"
"Leaver CS","2021","65+","West Sussex (North East)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Sussex (South West)","25","[c]","24090","21010"
"Leaver CS","2021","65+","Westminster","130","[c]","45520","39130"
"Leaver CS","2021","65+","Wiltshire","60","[c]","32230","32430"
"Leaver CS","2021","65+","Wirral","15","[c]","21970","20360"
"Leaver CS","2021","65+","Wolverhampton","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Worcestershire","25","[c]","24490","21030"
"Leaver CS","2021","65+","York","15","[c]","32640","27160"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","65","[c]","32600","18200"
"Leaver Dept.","2021","16-19","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","165","[c]","26940","26940"
"Leaver Dept.","2021","20-29","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Birmingham","80","[c]","22760","20210"
"Leaver Dept.","2021","20-29","Blackpool","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bradford","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bristol, City of","50","[c]","26910","27570"
"Leaver Dept.","2021","20-29","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Camden and City of London","40","[c]","28960","28670"
"Leaver Dept.","2021","20-29","Cardiff and Vale of Glamorgan","80","[c]","26360","24830"
"Leaver Dept.","2021","20-29","Central Hampshire","15","[c]","27040","28650"
"Leaver Dept.","2021","20-29","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","City of Edinburgh","45","[c]","29220","26850"
"Leaver Dept.","2021","20-29","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Coventry","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Croydon","90","[c]","31420","28900"
"Leaver Dept.","2021","20-29","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dudley","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Durham CC","35","[c]","22390","21260"
"Leaver Dept.","2021","20-29","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Sussex CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Glasgow City","55","[c]","24300","24050"
"Leaver Dept.","2021","20-29","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Greater Manchester South West","55","[c]","24230","24110"
"Leaver Dept.","2021","20-29","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heart of Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Hounslow and Richmond upon Thames","20","[c]","28480","28670"
"Leaver Dept.","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lambeth","20","[c]","37540","35070"
"Leaver Dept.","2021","20-29","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leeds","80","[c]","26620","25890"
"Leaver Dept.","2021","20-29","Leicester","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lewisham and Southwark","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Liverpool","60","[c]","23480","24110"
"Leaver Dept.","2021","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Manchester","70","[c]","27790","25620"
"Leaver Dept.","2021","20-29","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mid Lancashire","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Milton Keynes","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Monmouthshire and Newport","50","[c]","27560","26920"
"Leaver Dept.","2021","20-29","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Lanarkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Nottingham","50","[c]","21860","21010"
"Leaver Dept.","2021","20-29","Overseas","25","[c]","39670","37910"
"Leaver Dept.","2021","20-29","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Peterborough","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Plymouth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Redbridge and Waltham Forest","10","[c]","26700","25110"
"Leaver Dept.","2021","20-29","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Sefton","25","[c]","27050","25860"
"Leaver Dept.","2021","20-29","Sheffield","40","[c]","28700","27570"
"Leaver Dept.","2021","20-29","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Hampshire","25","[c]","25800","26590"
"Leaver Dept.","2021","20-29","South Lanarkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Stoke-on-Trent","15","[c]","19620","18880"
"Leaver Dept.","2021","20-29","Suffolk","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Sunderland","30","[c]","24570","24290"
"Leaver Dept.","2021","20-29","Swansea","30","[c]","23080","21590"
