"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Digital, Data & Technology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
