"Status","Year","Age","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","HM Land Registry","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","North West (England)","Outside London","10","[c]","37250","33510"
"Leaver CS","2021","60-64","HM Land Registry","South West (England)","Outside London","15","[c]","30770","33180"
"Leaver CS","2021","60-64","HM Land Registry","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Midlands (England)","Outside London","80","[c]","33310","26500"
"Leaver CS","2021","60-64","HM Revenue and Customs","East of England","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","London","London","150","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","North East (England)","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","North West (England)","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Scotland","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South East (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Wales","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","West Midlands (England)","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","London","London","55","[c]","40890","35390"
"Leaver CS","2021","60-64","Home Office","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","North West (England)","Outside London","25","[c]","27660","25560"
"Leaver CS","2021","60-64","Home Office","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","South East (England)","Outside London","20","[c]","28810","27910"
"Leaver CS","2021","60-64","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Yorkshire and The Humber","Outside London","15","[c]","24600","24310"
"Leaver CS","2021","60-64","Ministry of Defence","East Midlands (England)","Outside London","30","[c]","31040","29200"
"Leaver CS","2021","60-64","Ministry of Defence","East of England","Outside London","60","[c]","32150","29200"
"Leaver CS","2021","60-64","Ministry of Defence","London","London","40","[c]","44290","41010"
"Leaver CS","2021","60-64","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","North West (England)","Outside London","30","[c]","29000","28910"
"Leaver CS","2021","60-64","Ministry of Defence","Northern Ireland","Outside London","15","[c]","26110","22100"
"Leaver CS","2021","60-64","Ministry of Defence","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Scotland","Outside London","45","[c]","33940","34610"
"Leaver CS","2021","60-64","Ministry of Defence","South East (England)","Outside London","130","[c]","31700","29200"
"Leaver CS","2021","60-64","Ministry of Defence","South West (England)","Outside London","225","[c]","37900","34430"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","Unknown","40","[c]","42040","36940"
"Leaver CS","2021","60-64","Ministry of Defence","Wales","Outside London","20","[c]","27330","28110"
"Leaver CS","2021","60-64","Ministry of Defence","West Midlands (England)","Outside London","30","[c]","31300","28500"
"Leaver CS","2021","60-64","Ministry of Defence","Yorkshire and The Humber","Outside London","40","[c]","28860","26930"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","East Midlands (England)","Outside London","70","[c]","22010","19830"
"Leaver CS","2021","60-64","Ministry of Justice","East of England","Outside London","55","[c]","25850","20100"
"Leaver CS","2021","60-64","Ministry of Justice","London","London","95","[c]","37820","26430"
"Leaver CS","2021","60-64","Ministry of Justice","North East (England)","Outside London","60","[c]","21850","20100"
"Leaver CS","2021","60-64","Ministry of Justice","North West (England)","Outside London","95","[c]","28300","20650"
"Leaver CS","2021","60-64","Ministry of Justice","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South East (England)","Outside London","75","[c]","26810","21180"
"Leaver CS","2021","60-64","Ministry of Justice","South West (England)","Outside London","40","[c]","23520","19840"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Wales","Outside London","35","[c]","22750","20100"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands (England)","Outside London","70","[c]","22320","20010"
"Leaver CS","2021","60-64","Ministry of Justice","Yorkshire and The Humber","Outside London","80","[c]","24320","20100"
"Leaver CS","2021","60-64","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","London","10","[c]","40290","37750"
"Leaver CS","2021","60-64","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Scotland","Outside London","200","[c]","42110","35110"
"Leaver CS","2021","60-64","The National Archives","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","South East (England)","Outside London","20","[c]","22770","19130"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Wales","Outside London","40","[c]","56290","57290"
"Leaver CS","2021","65+","Attorney General's Departments","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","London","London","15","[c]","46340","36240"
"Leaver CS","2021","65+","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
