"Status","Year","Disability","Organisation","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","55","[c]","29870","29540"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","330","[c]","24980","24370"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","London","445","[c]","39720","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","70","[c]","30850","25930"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","50","[c]","36290","34550"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Charity Commission","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","35","[c]","36800","35570"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","London","65","[c]","49870","53530"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","140","[c]","25120","20760"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","Outside London","490","[c]","33700","30000"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","150","[c]","32890","28650"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","410","[c]","39040","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","265","[c]","38990","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","35","[c]","39410","34020"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","290","[c]","37230","32560"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","325","[c]","36500","30320"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Department for International Trade","London","135","[c]","35760","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Department for International Trade","Outside London","30","[c]","35550","31800"
"New entrant CS","2021","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","London","270","[c]","37280","34710"
"New entrant CS","2021","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","Outside London","50","[c]","32720","30730"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","2395","[c]","30320","31060"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","9860","[c]","25770","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","215","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Disclosure Scotland","Scottish Government","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","180","[c]","25100","21590"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","Outside London","95","[c]","28970","26130"
"New entrant CS","2021","Declared non-disabled","Education and Skills Funding Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education and Skills Funding Agency","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education Scotland","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Food Standards Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Food Standards Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Scotland","Scottish Government","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Forestry and Land Scotland","Scottish Government","Outside London","85","[c]","27700","25140"
"New entrant CS","2021","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Internal Audit Agency","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Internal Audit Agency","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Legal Department","Attorney General's Departments","London","200","[c]","42370","43920"
"New entrant CS","2021","Declared non-disabled","Government Legal Department","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
