"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Southern Scotland","40","40","27800","27490"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","West Central Scotland","20","20","32910","27230"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","175","165","45970","46080"
"In post","2021","40-49","Project Delivery","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","65","60","43980","46080"
"In post","2021","40-49","Project Delivery","Defence Science and Technology Laboratory","Kent","10","10","36210","34630"
"In post","2021","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","15","10","59730","62650"
"In post","2021","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","35","35","56260","56000"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","15","15","43010","40300"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Greater Manchester","20","20","51900","50630"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Inner London - West","55","55","56610","61960"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Outer London - South","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","South Yorkshire","25","25","45880","49860"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","West Midlands","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Education (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","44720","39300"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","30","25","48870","53200"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","10","10","45410","47550"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for International Trade","Inner London - West","10","10","51120","51840"
"In post","2021","40-49","Project Delivery","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Transport (excl. agencies)","Inner London - West","110","110","60140","57560"
"In post","2021","40-49","Project Delivery","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Transport (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department of Health and Social Care (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Department of Health and Social Care (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Licensing Agency","West Wales and The Valleys","30","30","44830","48500"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","36900","33350"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Driver and Vehicle Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Education and Skills Funding Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","15","15","37540","31390"
"In post","2021","40-49","Project Delivery","FCDO Services","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","250","235","60480","60720"
"In post","2021","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","165","165","61860","60720"
"In post","2021","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","110","105","47700","50200"
"In post","2021","40-49","Project Delivery","Forestry and Land Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Forestry and Land Scotland","Highlands and Islands","10","10","30970","26530"
"In post","2021","40-49","Project Delivery","Forestry and Land Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Internal Audit Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Legal Department","Inner London - West","10","10","53640","53140"
"In post","2021","40-49","Project Delivery","Government Legal Department","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Property Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Property Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Property Agency","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Property Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Government Property Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Health and Safety Executive","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
