"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Attorney General's Departments","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","AA/AO","Female","35","[c]","21090","20800"
"New entrant CS","2021","Unknown","Cabinet Office","AA/AO","Male","45","[c]","20840","20800"
"New entrant CS","2021","Unknown","Cabinet Office","EO","Female","35","[c]","26240","27500"
"New entrant CS","2021","Unknown","Cabinet Office","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","G6/G7","Female","50","[c]","70630","64500"
"New entrant CS","2021","Unknown","Cabinet Office","G6/G7","Male","60","[c]","70490","64500"
"New entrant CS","2021","Unknown","Cabinet Office","SCS level","Female","65","[c]","79320","71000"
"New entrant CS","2021","Unknown","Cabinet Office","SCS level","Male","95","[c]","83930","72000"
"New entrant CS","2021","Unknown","Cabinet Office","SEO/HEO","Female","400","[c]","29250","28000"
"New entrant CS","2021","Unknown","Cabinet Office","SEO/HEO","Male","235","[c]","28950","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Female","85","[c]","20990","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Male","55","[c]","20970","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Female","105","[c]","24420","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Male","90","[c]","25350","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","70","[c]","35670","33730"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","85","[c]","35750","33570"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","EO","Female","65","[c]","25630","25000"
"New entrant CS","2021","Unknown","Department for Education","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","SEO/HEO","Female","80","[c]","34760","35420"
"New entrant CS","2021","Unknown","Department for Education","SEO/HEO","Male","55","[c]","34650","36500"
"New entrant CS","2021","Unknown","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Female","55","[c]","21920","21050"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Male","35","[c]","21950","21050"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","55","[c]","22330","22430"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","35","[c]","23530","24920"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","80","[c]","34450","34500"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","55","[c]","33940","33960"
"New entrant CS","2021","Unknown","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SEO/HEO","Male","30","[c]","34740","32120"
"New entrant CS","2021","Unknown","Department for Transport","AA/AO","Female","125","[c]","20800","21590"
"New entrant CS","2021","Unknown","Department for Transport","AA/AO","Male","130","[c]","23300","21590"
"New entrant CS","2021","Unknown","Department for Transport","EO","Female","55","[c]","26160","26130"
"New entrant CS","2021","Unknown","Department for Transport","EO","Male","55","[c]","27270","26130"
"New entrant CS","2021","Unknown","Department for Transport","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","SEO/HEO","Female","60","[c]","35210","34710"
"New entrant CS","2021","Unknown","Department for Transport","SEO/HEO","Male","90","[c]","35030","34710"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AA/AO","Female","260","[c]","21470","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AA/AO","Male","230","[c]","21390","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","EO","Female","775","[c]","28720","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","EO","Male","450","[c]","28600","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","Female","30","[c]","36030","35980"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","Male","40","[c]","37610","36650"
"New entrant CS","2021","Unknown","Department of Health and Social Care","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","EO","Female","100","[c]","26660","27270"
"New entrant CS","2021","Unknown","Department of Health and Social Care","EO","Male","65","[c]","26350","27270"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G6/G7","Female","115","[c]","56470","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G6/G7","Male","95","[c]","57060","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","Female","265","[c]","34210","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","Male","165","[c]","34060","32790"
"New entrant CS","2021","Unknown","ESTYN","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","Female","110","[c]","22440","22350"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","Male","95","[c]","22640","22350"
"New entrant CS","2021","Unknown","HM Land Registry","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
