"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","South West (England)","Plymouth","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Plymouth","Outside London","Unknown","110","[c]","27190","24210"
"New entrant CS","2021","South West (England)","Somerset","Outside London","Heterosexual / straight","135","[c]","25790","23120"
"New entrant CS","2021","South West (England)","Somerset","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Somerset","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Somerset","Outside London","Unknown","50","[c]","27230","21050"
"New entrant CS","2021","South West (England)","Swindon","Outside London","Heterosexual / straight","75","[c]","27000","27570"
"New entrant CS","2021","South West (England)","Swindon","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Swindon","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Swindon","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Torbay","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Torbay","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Torbay","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Torbay","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Wiltshire","Outside London","Heterosexual / straight","710","[c]","29500","26670"
"New entrant CS","2021","South West (England)","Wiltshire","Outside London","LGBO","50","[c]","27170","25520"
"New entrant CS","2021","South West (England)","Wiltshire","Outside London","Undeclared","60","[c]","31400","26350"
"New entrant CS","2021","South West (England)","Wiltshire","Outside London","Unknown","85","[c]","33090","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","305","[c]","30450","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","535","[c]","36780","28000"
"New entrant CS","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","60","[c]","26140","24430"
"New entrant CS","2021","Wales","Bridgend and Neath Port Talbot","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","440","[c]","26440","21050"
"New entrant CS","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","LGBO","55","[c]","25900","22590"
"New entrant CS","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Unknown","375","[c]","24420","20140"
"New entrant CS","2021","Wales","Central Valleys","Outside London","Heterosexual / straight","75","[c]","24450","22920"
"New entrant CS","2021","Wales","Central Valleys","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Central Valleys","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Conwy and Denbighshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","Outside London","Heterosexual / straight","115","[c]","23690","22850"
"New entrant CS","2021","Wales","Flintshire and Wrexham","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","Outside London","Unknown","50","[c]","22960","22850"
"New entrant CS","2021","Wales","Gwent Valleys","Outside London","Heterosexual / straight","55","[c]","26080","27570"
"New entrant CS","2021","Wales","Gwent Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","Outside London","Heterosexual / straight","55","[c]","21350","21010"
"New entrant CS","2021","Wales","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","Outside London","Heterosexual / straight","415","[c]","29530","27570"
"New entrant CS","2021","Wales","Monmouthshire and Newport","Outside London","LGBO","55","[c]","29250","27570"
"New entrant CS","2021","Wales","Monmouthshire and Newport","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","Outside London","Unknown","315","[c]","27810","23320"
"New entrant CS","2021","Wales","Powys","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","Outside London","Heterosexual / straight","75","[c]","23690","21050"
"New entrant CS","2021","Wales","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","Outside London","Heterosexual / straight","295","[c]","25300","22350"
"New entrant CS","2021","Wales","Swansea","Outside London","LGBO","30","[c]","22990","21590"
"New entrant CS","2021","Wales","Swansea","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","Outside London","Unknown","220","[c]","22840","21590"
"New entrant CS","2021","West Midlands (England)","Birmingham","Outside London","Heterosexual / straight","755","[c]","30450","27570"
"New entrant CS","2021","West Midlands (England)","Birmingham","Outside London","LGBO","60","[c]","28640","27570"
"New entrant CS","2021","West Midlands (England)","Birmingham","Outside London","Undeclared","65","[c]","30820","27570"
"New entrant CS","2021","West Midlands (England)","Birmingham","Outside London","Unknown","440","[c]","26790","20880"
"New entrant CS","2021","West Midlands (England)","Coventry","Outside London","Heterosexual / straight","230","[c]","30520","27570"
"New entrant CS","2021","West Midlands (England)","Coventry","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","Outside London","Unknown","85","[c]","35110","29360"
"New entrant CS","2021","West Midlands (England)","Dudley","Outside London","Heterosexual / straight","70","[c]","24740","27570"
"New entrant CS","2021","West Midlands (England)","Dudley","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","Outside London","Heterosexual / straight","40","[c]","27150","26970"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","Outside London","Heterosexual / straight","35","[c]","23370","21010"
"New entrant CS","2021","West Midlands (England)","Sandwell","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","Outside London","Heterosexual / straight","85","[c]","26460","27570"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","Outside London","Heterosexual / straight","40","[c]","27670","27570"
"New entrant CS","2021","West Midlands (England)","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","Outside London","Heterosexual / straight","285","[c]","25460","24120"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","Outside London","LGBO","35","[c]","23910","24120"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","Outside London","Unknown","140","[c]","22900","22850"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Heterosexual / straight","190","[c]","22370","18880"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Unknown","60","[c]","21000","18880"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","Outside London","Heterosexual / straight","105","[c]","33680","27570"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","Outside London","Unknown","70","[c]","31780","26560"
"New entrant CS","2021","West Midlands (England)","Walsall","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","Outside London","Heterosexual / straight","75","[c]","25150","22920"
"New entrant CS","2021","West Midlands (England)","Warwickshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","Outside London","Heterosexual / straight","50","[c]","23990","22920"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","Outside London","Unknown","15","[c]","[c]","[c]"
