"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Unknown","Outside London","130","[c]","28740","26160"
"New entrant CS","2021","Declared disabled","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
