"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Anglia","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Anglia","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Anglia","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester South West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester South West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Haringey and Islington","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Lambeth","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Tower Hamlets","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Tower Hamlets","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Camden and City of London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Westminster","Female","140","[c]","38400","35540"
"Leaver Dept.","2021","Black","Inner London - West","Westminster","Male","65","[c]","38680","34470"
"Leaver Dept.","2021","Black","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
