"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","35","[c]","28030","27570"
"New entrant CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Hampshire and Isle of Wight","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Hampshire and Isle of Wight","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Kent","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Kent","EO","50","[c]","29240","29290"
"New entrant CS","2021","Black","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Surrey, East and West Sussex","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Surrey, East and West Sussex","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","East Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","West Midlands","AA/AO","30","[c]","20610","21010"
"New entrant CS","2021","Black","West Midlands (England)","West Midlands","EO","55","[c]","26350","27570"
"New entrant CS","2021","Black","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","West Midlands","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","South Yorkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","West Yorkshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","West Yorkshire","EO","40","[c]","26950","27570"
"New entrant CS","2021","Black","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","West Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
