"Status","Year","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Government Actuary's Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Heterosexual / straight","70","[c]","27720","26950"
"New entrant CS","2021","Government Legal Department","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","Heterosexual / straight","85","[c]","54940","50500"
"New entrant CS","2021","Government Legal Department","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Heterosexual / straight","45","[c]","43490","43920"
"New entrant CS","2021","Government Legal Department","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Heterosexual / straight","60","[c]","26520","26370"
"New entrant CS","2021","Health and Safety Executive","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Heterosexual / straight","55","[c]","39840","36040"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Heterosexual / straight","670","[c]","19580","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","LGBO","75","[c]","19310","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Undeclared","50","[c]","19510","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Unknown","855","[c]","19780","19060"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Heterosexual / straight","90","[c]","24010","24440"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Unknown","90","[c]","23170","22570"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","150","[c]","29740","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Unknown","125","[c]","29970","30850"
"New entrant CS","2021","HM Land Registry","AA/AO","Heterosexual / straight","250","[c]","22480","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","LGBO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Unknown","255","[c]","22570","22350"
"New entrant CS","2021","HM Land Registry","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Unknown","35","[c]","27730","27130"
"New entrant CS","2021","HM Land Registry","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Heterosexual / straight","30","[c]","39110","38550"
"New entrant CS","2021","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Heterosexual / straight","2105","[c]","23560","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","LGBO","205","[c]","23360","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Undeclared","75","[c]","23960","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Unknown","1585","[c]","23820","22850"
"New entrant CS","2021","HM Prison and Probation Service","EO","Heterosexual / straight","90","[c]","25680","24620"
"New entrant CS","2021","HM Prison and Probation Service","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Unknown","60","[c]","25760","24620"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","80","[c]","33890","31920"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Unknown","70","[c]","34140","31930"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Heterosexual / straight","925","[c]","23150","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","LGBO","85","[c]","22920","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Undeclared","45","[c]","22520","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","390","[c]","22370","22920"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","760","[c]","20310","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","95","[c]","20220","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","45","[c]","20510","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","2020","[c]","20240","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","350","[c]","25720","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","LGBO","40","[c]","25670","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Unknown","640","[c]","25700","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","50","[c]","57870","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","80","[c]","58440","53100"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","270","[c]","33820","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","35","[c]","33250","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","375","[c]","33810","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Heterosexual / straight","60","[c]","25230","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","LGBO","5","[c]","[c]","[c]"
