"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Manchester","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Mid Lancashire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Sefton","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Glasgow City","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Glasgow City","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Bristol, City of","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
