"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Westminster","SEO/HEO","SEO","225","220","40690","40000"
"In post","2021","Attorney General's Departments","Westminster","Unknown","Unknown","10","10","39350","36360"
"In post","2021","Attorney General's Departments","Wiltshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","York","AA/AO","AO","30","30","21600","21950"
"In post","2021","Attorney General's Departments","York","EO","EO","40","35","26400","25920"
"In post","2021","Attorney General's Departments","York","G6/G7","G6","15","15","69800","67520"
"In post","2021","Attorney General's Departments","York","G6/G7","G7","180","160","57340","55610"
"In post","2021","Attorney General's Departments","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","York","SEO/HEO","HEO","25","25","31080","30610"
"In post","2021","Attorney General's Departments","York","SEO/HEO","SEO","30","30","38940","38180"
"In post","2021","Cabinet Office","Ards and North Down","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","10","10","107270","90130"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","10","10","30990","31280"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","G6/G7","G7","15","15","50490","49700"
"In post","2021","Cabinet Office","Blackpool","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","EO","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","G6/G7","G7","20","20","52590","52600"
"In post","2021","Cabinet Office","Bristol, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","SEO/HEO","HEO","20","20","30880","32000"
"In post","2021","Cabinet Office","Bristol, City of","SEO/HEO","SEO","10","10","38100","38010"
"In post","2021","Cabinet Office","Buckinghamshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","G6/G7","G7","65","60","56670","54700"
"In post","2021","Cabinet Office","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","SEO/HEO","HEO","15","15","31820","32000"
"In post","2021","Cabinet Office","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","25","25","29570","29250"
"In post","2021","Cabinet Office","Central Hampshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","SEO/HEO","HEO","10","10","31090","31880"
"In post","2021","Cabinet Office","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","SEO/HEO","HEO","20","20","29790","29250"
"In post","2021","Cabinet Office","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","SEO/HEO","HEO","35","35","29510","29250"
"In post","2021","Cabinet Office","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","EO","EO","10","10","24360","23850"
"In post","2021","Cabinet Office","Greater Manchester South West","G6/G7","G6","10","10","73780","71040"
"In post","2021","Cabinet Office","Greater Manchester South West","G6/G7","G7","55","50","51810","51560"
"In post","2021","Cabinet Office","Greater Manchester South West","SCS level","SCS level","15","15","74180","68000"
"In post","2021","Cabinet Office","Greater Manchester South West","SEO/HEO","HEO","30","30","30820","32000"
"In post","2021","Cabinet Office","Greater Manchester South West","SEO/HEO","SEO","50","50","37820","37300"
"In post","2021","Cabinet Office","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","SEO/HEO","HEO","10","10","29310","28630"
"In post","2021","Cabinet Office","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","EO","EO","10","10","24780","25230"
"In post","2021","Cabinet Office","Leeds","G6/G7","G6","15","15","68060","64500"
"In post","2021","Cabinet Office","Leeds","G6/G7","G7","45","40","52700","51190"
"In post","2021","Cabinet Office","Leeds","SCS level","SCS level","30","30","77090","70000"
"In post","2021","Cabinet Office","Leeds","SEO/HEO","HEO","65","65","30830","32000"
"In post","2021","Cabinet Office","Leeds","SEO/HEO","SEO","25","20","39050","38890"
"In post","2021","Cabinet Office","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","SCS level","SCS level","10","10","124750","129180"
"In post","2021","Cabinet Office","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","AA/AO","AO","15","15","21290","21260"
"In post","2021","Cabinet Office","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","G6/G7","G6","20","20","74900","71640"
"In post","2021","Cabinet Office","Liverpool","G6/G7","G7","35","35","51700","49700"
"In post","2021","Cabinet Office","Liverpool","SCS level","SCS level","10","10","91270","80400"
"In post","2021","Cabinet Office","Liverpool","SEO/HEO","HEO","30","30","31050","32000"
"In post","2021","Cabinet Office","Liverpool","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","G6/G7","G6","10","10","69700","64900"
"In post","2021","Cabinet Office","Manchester","G6/G7","G7","20","20","51920","50330"
"In post","2021","Cabinet Office","Manchester","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","SEO/HEO","HEO","40","40","30620","30180"
"In post","2021","Cabinet Office","Manchester","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Medway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","AA/AO","AO","35","30","20900","20920"
"In post","2021","Cabinet Office","Milton Keynes","EO","EO","10","10","26570","26670"
"In post","2021","Cabinet Office","Milton Keynes","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","SEO/HEO","HEO","40","40","34100","33630"
"In post","2021","Cabinet Office","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","G6/G7","G6","[c]","[c]","[c]","[c]"
