"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Scotland","Heterosexual / straight","45","[c]","24100","21810"
"Leaver CS","2021","20-29","Scottish Government","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Scotland","Unknown","80","[c]","25510","25870"
"Leaver CS","2021","20-29","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","South East (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Wales","Unknown","40","[c]","22310","19130"
"Leaver CS","2021","20-29","Wales Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","London","Heterosexual / straight","35","[c]","49650","51120"
"Leaver CS","2021","30-39","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","35","[c]","49320","52300"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","London","Heterosexual / straight","25","[c]","[c]","[c]"
