"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","Female","35","[c]","21470","21490"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Female","60","[c]","22180","21950"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Female","70","[c]","58070","55610"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Male","70","[c]","58220","55610"
"Leaver CS","2021","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Female","55","[c]","21010","20140"
"Leaver CS","2021","Defence Equipment and Support","EO","Male","105","[c]","20860","20230"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","Male","35","[c]","57690","55000"
"Leaver CS","2021","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Female","70","[c]","33550","32720"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Male","180","[c]","36260","35970"
"Leaver CS","2021","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","AA/AO","Male","50","[c]","17450","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","Male","60","[c]","32280","28660"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","30","[c]","56990","55020"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","40","[c]","57580","53600"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","50","[c]","36430","35330"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Female","35","[c]","24960","25500"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Female","45","[c]","58260","54400"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Male","50","[c]","56060","54280"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Female","60","[c]","36780","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Male","45","[c]","37500","37190"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","40","[c]","22050","18200"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","35","[c]","57100","57450"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","45","[c]","35840","35960"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","40","[c]","35490","35900"
"Leaver CS","2021","Department for International Development","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","AA/AO","Female","30","[c]","18820","18200"
"Leaver CS","2021","Department for International Trade","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","AA/AO","Female","1295","[c]","21150","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","AA/AO","Male","765","[c]","21300","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","EO","Female","1190","[c]","28040","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","EO","Male","670","[c]","28120","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Female","65","[c]","56660","54070"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Male","60","[c]","59760","58140"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","210","[c]","35180","34290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","125","[c]","35570","34290"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
