"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","EO","EO","25","[c]","27140","26500"
"Leaver CS","2021","60-64","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","G6/G7","G7","10","[c]","57210","57130"
"Leaver CS","2021","60-64","Property","SEO/HEO","HEO","25","[c]","33800","33300"
"Leaver CS","2021","60-64","Property","SEO/HEO","SEO","20","[c]","44060","44520"
"Leaver CS","2021","60-64","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","AA/AO","AO","10","[c]","22050","22080"
"Leaver CS","2021","60-64","Science and Engineering","EO","EO","15","[c]","25970","25360"
"Leaver CS","2021","60-64","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","G6/G7","G7","20","[c]","54380","54560"
"Leaver CS","2021","60-64","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","SEO/HEO","HEO","15","[c]","33650","33020"
"Leaver CS","2021","60-64","Science and Engineering","SEO/HEO","SEO","20","[c]","42160","40860"
"Leaver CS","2021","60-64","Science and Engineering","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","AA/AO","AA","30","[c]","19720","19560"
"Leaver CS","2021","60-64","Security","AA/AO","AO","35","[c]","35680","39070"
"Leaver CS","2021","60-64","Security","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","AA","65","[c]","20530","22230"
"Leaver CS","2021","60-64","Unknown","AA/AO","AO","775","[c]","21140","21010"
"Leaver CS","2021","60-64","Unknown","EO","EO","725","[c]","27740","27570"
"Leaver CS","2021","60-64","Unknown","G6/G7","G6","85","[c]","70850","69890"
"Leaver CS","2021","60-64","Unknown","G6/G7","G7","130","[c]","55350","56090"
"Leaver CS","2021","60-64","Unknown","SCS level","SCS level","40","[c]","98300","83730"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","HEO","340","[c]","34050","33730"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","SEO","205","[c]","42130","41340"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","EO","EO","15","[c]","28540","27490"
"Leaver CS","2021","65+","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","SEO/HEO","HEO","15","[c]","36300","35150"
"Leaver CS","2021","65+","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6/G7","G7","30","[c]","54140","55610"
"Leaver CS","2021","65+","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO/HEO","SEO","10","[c]","49450","46530"
"Leaver CS","2021","65+","Medicine","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","AA/AO","AA","260","[c]","17990","17430"
"Leaver CS","2021","65+","Operational Delivery","AA/AO","AO","420","[c]","21440","21170"
"Leaver CS","2021","65+","Operational Delivery","EO","EO","180","[c]","27490","26780"
"Leaver CS","2021","65+","Operational Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","G6/G7","G7","15","[c]","56480","57000"
"Leaver CS","2021","65+","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","SEO/HEO","HEO","70","[c]","33980","33350"
"Leaver CS","2021","65+","Operational Delivery","SEO/HEO","SEO","45","[c]","48350","45190"
"Leaver CS","2021","65+","Operational Delivery","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","AA/AO","AA","50","[c]","19260","18800"
"Leaver CS","2021","65+","Other","AA/AO","AO","85","[c]","21740","21130"
"Leaver CS","2021","65+","Other","EO","EO","45","[c]","26540","26930"
"Leaver CS","2021","65+","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","SEO/HEO","HEO","40","[c]","34440","33500"
"Leaver CS","2021","65+","Other","SEO/HEO","SEO","10","[c]","42250","41410"
"Leaver CS","2021","65+","Other","Unknown","Unknown","20","[c]","41740","35530"
"Leaver CS","2021","65+","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO/HEO","HEO","25","[c]","32480","33080"
"Leaver CS","2021","65+","Project Delivery","SEO/HEO","SEO","20","[c]","42580","42670"
"Leaver CS","2021","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA/AO","AA","25","[c]","18180","17230"
"Leaver CS","2021","65+","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","EO","EO","10","[c]","27450","26580"
"Leaver CS","2021","65+","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO/HEO","HEO","20","[c]","34520","33630"
"Leaver CS","2021","65+","Property","SEO/HEO","SEO","20","[c]","43030","43080"
"Leaver CS","2021","65+","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","AA/AO","AO","25","[c]","22230","22500"
"Leaver CS","2021","65+","Science and Engineering","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","SEO/HEO","HEO","15","[c]","33980","33300"
"Leaver CS","2021","65+","Science and Engineering","SEO/HEO","SEO","10","[c]","43760","42110"
"Leaver CS","2021","65+","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA/AO","AA","35","[c]","20330","19560"
"Leaver CS","2021","65+","Security","AA/AO","AO","15","[c]","31690","38120"
"Leaver CS","2021","65+","Security","EO","EO","15","[c]","24030","19470"
"Leaver CS","2021","65+","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA/AO","AA","75","[c]","20310","20230"
"Leaver CS","2021","65+","Unknown","AA/AO","AO","730","[c]","21070","21010"
"Leaver CS","2021","65+","Unknown","EO","EO","565","[c]","27700","27570"
"Leaver CS","2021","65+","Unknown","G6/G7","G6","20","[c]","72900","72150"
"Leaver CS","2021","65+","Unknown","G6/G7","G7","40","[c]","57540","56400"
"Leaver CS","2021","65+","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","HEO","170","[c]","34580","34290"
"Leaver CS","2021","65+","Unknown","SEO/HEO","SEO","70","[c]","42390","40830"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","EO","EO","10","[c]","23180","22780"
"Leaver Dept.","2021","20-29","Commercial","SEO/HEO","HEO","20","[c]","28960","29710"
"Leaver Dept.","2021","20-29","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","EO","EO","15","[c]","26500","26920"
"Leaver Dept.","2021","20-29","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","SEO/HEO","HEO","35","[c]","34210","32640"
"Leaver Dept.","2021","20-29","Communications","SEO/HEO","SEO","10","[c]","40890","40430"
"Leaver Dept.","2021","20-29","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","EO","EO","10","[c]","24750","25440"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","SEO/HEO","HEO","25","[c]","33280","32560"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","G6/G7","G7","15","[c]","55370","55860"
"Leaver Dept.","2021","20-29","Economics","SEO/HEO","HEO","50","[c]","32430","32560"
"Leaver Dept.","2021","20-29","Economics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","EO","EO","15","[c]","25910","26410"
"Leaver Dept.","2021","20-29","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","SEO/HEO","HEO","20","[c]","34050","33510"
"Leaver Dept.","2021","20-29","Finance","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","AA/AO","AO","20","[c]","21800","20990"
"Leaver Dept.","2021","20-29","Human Resources","EO","EO","20","[c]","26120","26510"
"Leaver Dept.","2021","20-29","Human Resources","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","SEO/HEO","HEO","45","[c]","31450","32000"
"Leaver Dept.","2021","20-29","Human Resources","SEO/HEO","SEO","10","[c]","39450","39120"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","G6/G7","G7","15","[c]","52020","51970"
"Leaver Dept.","2021","20-29","International Trade","SEO/HEO","HEO","20","[c]","31460","31180"
"Leaver Dept.","2021","20-29","International Trade","SEO/HEO","SEO","15","[c]","37980","38540"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
