"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Liverpool","AA/AO","50","[c]","21250","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Liverpool","EO","30","[c]","25020","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Liverpool","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Liverpool","SEO/HEO","10","[c]","32810","30820"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Sefton","AA/AO","50","[c]","20170","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Sefton","EO","20","[c]","24920","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Sefton","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Belfast","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Belfast","EO","35","[c]","25240","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Tyneside","AA/AO","10","[c]","21090","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Tyneside","EO","15","[c]","25190","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","Croydon","AA/AO","20","[c]","24000","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","Croydon","EO","100","[c]","29150","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","Croydon","G6/G7","80","[c]","62080","57460"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","Croydon","SEO/HEO","125","[c]","39020","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Barnet","SEO/HEO","15","[c]","40960","41950"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Harrow and Hillingdon","AA/AO","20","[c]","25630","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Harrow and Hillingdon","EO","75","[c]","28770","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","15","[c]","24220","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","10","[c]","29160","28650"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Sheffield","AA/AO","110","[c]","21360","21430"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Sheffield","EO","10","[c]","26060","24880"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Sheffield","G6/G7","15","[c]","56830","56560"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Sheffield","SEO/HEO","20","[c]","35310","37450"
"New entrant CS","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","West Sussex (North East)","EO","40","[c]","26460","25960"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Durham CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","South Teesside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","South Teesside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Glasgow City","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Glasgow City","EO","25","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Solihull","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Wales and The Valleys","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Wales and The Valleys","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Leeds","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Leeds","EO","45","[c]","25020","24880"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon","Devon CC","AA/AO","25","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon","Plymouth","AA/AO","10","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Anglia","Suffolk","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Anglia","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Anglia","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Eastern Scotland","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Eastern Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Manchester","AA/AO","15","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","Hackney and Newham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","Hackney and Newham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Kent","Medway","AA/AO","10","[c]","20840","20880"
"New entrant CS","2021","Insolvency Service","Kent","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Lancashire","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Merseyside","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Merseyside","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Merseyside","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Northumberland and Tyne and Wear","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outer London - South","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Midlands","Birmingham","AA/AO","35","[c]","20700","20880"
"New entrant CS","2021","Insolvency Service","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Midlands","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Midlands","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Leeds","AA/AO","10","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","SEO/HEO","10","[c]","39760","40430"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","SEO/HEO","15","[c]","36320","36570"
"New entrant CS","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","AA/AO","20","[c]","18880","18880"
"New entrant CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Inner London - East","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Inner London - West","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Lincolnshire","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Merseyside","Liverpool","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Merseyside","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","AA/AO","10","[c]","18880","18880"
"New entrant CS","2021","Legal Aid Agency","West Midlands","Birmingham","AA/AO","10","[c]","19930","19930"
"New entrant CS","2021","Legal Aid Agency","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
