"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","London","Inner London - West","25","[c]","41520","42470"
"New entrant CS","2021","Communications","Department for Transport","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","Inner London - West","45","[c]","36970","27270"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","East Midlands (England)","Derbyshire and Nottinghamshire","130","[c]","26550","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","North East (England)","Northumberland and Tyne and Wear","325","[c]","26370","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","North West (England)","Greater Manchester","180","[c]","26910","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Wales","East Wales","25","[c]","26520","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","West Midlands (England)","West Midlands","20","[c]","26600","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","75","[c]","27090","25560"
"New entrant CS","2021","Communications","HM Treasury","London","Inner London - West","10","[c]","44480","39880"
"New entrant CS","2021","Communications","HM Treasury","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","London","Outer London - West and North West","15","[c]","22270","19520"
"New entrant CS","2021","Communications","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","10","[c]","38750","35310"
"New entrant CS","2021","Communications","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","36590","28600"
"New entrant CS","2021","Communications","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","Inner London - West","25","[c]","40760","33210"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","London","Inner London - West","15","[c]","35560","30850"
"New entrant CS","2021","Communications","Ministry of Justice","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","London","Inner London - West","15","[c]","35470","26090"
"New entrant CS","2021","Counter Fraud","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","Inner London - West","15","[c]","37380","32000"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","London","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","26810","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","London","Outer London - South","15","[c]","33520","36160"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","North West (England)","Greater Manchester","10","[c]","24560","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Scotland","Eastern Scotland","20","[c]","28720","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
