"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Female","Heterosexual / straight","65","[c]","32110","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Female","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Male","Heterosexual / straight","55","[c]","30920","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Female","Heterosexual / straight","55","[c]","33930","31210"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Male","Heterosexual / straight","40","[c]","35040","30460"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Female","Unknown","35","[c]","36390","35900"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Female","Heterosexual / straight","65","[c]","24470","27570"
"New entrant CS","2021","East Midlands (England)","Derby","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Male","Heterosexual / straight","35","[c]","28000","27570"
"New entrant CS","2021","East Midlands (England)","Derby","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derby","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Female","Heterosexual / straight","35","[c]","26290","27570"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicester","Female","Heterosexual / straight","135","[c]","24210","22850"
"New entrant CS","2021","East Midlands (England)","Leicester","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicester","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicester","Female","Unknown","70","[c]","23300","22350"
"New entrant CS","2021","East Midlands (England)","Leicester","Male","Heterosexual / straight","110","[c]","24010","22350"
"New entrant CS","2021","East Midlands (England)","Leicester","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicester","Male","Unknown","55","[c]","24140","22350"
"New entrant CS","2021","East Midlands (England)","Leicester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Female","Heterosexual / straight","70","[c]","24810","21590"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Female","Unknown","30","[c]","24040","22850"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Male","Heterosexual / straight","55","[c]","27490","22850"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Female","Heterosexual / straight","95","[c]","26130","26670"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Male","Heterosexual / straight","115","[c]","27960","25380"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Female","Heterosexual / straight","55","[c]","27170","27570"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Female","Heterosexual / straight","45","[c]","24800","26350"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Nottingham","Female","Heterosexual / straight","250","[c]","28090","25560"
"New entrant CS","2021","East Midlands (England)","Nottingham","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Nottingham","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Nottingham","Female","Unknown","175","[c]","25930","25560"
"New entrant CS","2021","East Midlands (England)","Nottingham","Male","Heterosexual / straight","225","[c]","29630","25560"
"New entrant CS","2021","East Midlands (England)","Nottingham","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Nottingham","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Nottingham","Male","Unknown","130","[c]","27630","25560"
"New entrant CS","2021","East Midlands (England)","Nottingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
