"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Derby","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Nottingham","EO","10","[c]","22360","20900"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Nottingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Nottingham","SEO/HEO","30","[c]","38920","39620"
"New entrant CS","2021","Department for Transport","East Midlands (England)","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Westminster","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Westminster","EO","110","[c]","28370","29970"
"New entrant CS","2021","Department for Transport","London","Westminster","G6/G7","70","[c]","57190","54110"
"New entrant CS","2021","Department for Transport","London","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Westminster","SEO/HEO","270","[c]","35110","34710"
"New entrant CS","2021","Department for Transport","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Tyneside","AA/AO","10","[c]","21010","21590"
"New entrant CS","2021","Department for Transport","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Tyneside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","South Hampshire","AA/AO","20","[c]","26590","26590"
"New entrant CS","2021","Department for Transport","South East (England)","South Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","South Hampshire","SEO/HEO","10","[c]","35170","35890"
"New entrant CS","2021","Department for Transport","South East (England)","Southampton","AA/AO","30","[c]","21980","21590"
"New entrant CS","2021","Department for Transport","South East (England)","Southampton","EO","25","[c]","26730","26130"
"New entrant CS","2021","Department for Transport","South East (England)","Southampton","G6/G7","20","[c]","58030","54000"
"New entrant CS","2021","Department for Transport","South East (England)","Southampton","SEO/HEO","50","[c]","35570","38650"
"New entrant CS","2021","Department for Transport","South East (England)","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Bristol, City of","AA/AO","15","[c]","21590","21590"
"New entrant CS","2021","Department for Transport","South West (England)","Bristol, City of","EO","15","[c]","25050","26130"
"New entrant CS","2021","Department for Transport","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Bristol, City of","SEO/HEO","15","[c]","36100","38650"
"New entrant CS","2021","Department for Transport","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
