"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","North Yorkshire","155","150","36240","33300"
"In post","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","South Yorkshire","25","25","44450","47860"
"In post","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","West Yorkshire","225","220","40200","38630"
"In post","2021","Project Delivery","Property","East Midlands (England)","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2021","Project Delivery","Property","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","London","Inner London - West","85","85","56380","64590"
"In post","2021","Project Delivery","Property","London","Outer London - South","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","North West (England)","Greater Manchester","45","45","47800","50400"
"In post","2021","Project Delivery","Property","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Scotland","Southern Scotland","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","47030","43480"
"In post","2021","Project Delivery","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","West Midlands (England)","West Midlands","10","10","58570","61960"
"In post","2021","Project Delivery","Property","Yorkshire and The Humber","South Yorkshire","25","25","46320","49860"
"In post","2021","Project Delivery","Property","Yorkshire and The Humber","West Yorkshire","10","10","57810","61180"
"In post","2021","Project Delivery","Psychology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","38080","37310"
"In post","2021","Project Delivery","Science and Engineering","East Midlands (England)","Lincolnshire","95","95","36910","35020"
"In post","2021","Project Delivery","Science and Engineering","East of England","Bedfordshire and Hertfordshire","20","15","35920","35210"
"In post","2021","Project Delivery","Science and Engineering","East of England","East Anglia","70","65","35900","33740"
"In post","2021","Project Delivery","Science and Engineering","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","London","Inner London - West","25","25","53250","55060"
"In post","2021","Project Delivery","Science and Engineering","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","North West (England)","Cumbria","80","80","42190","41400"
"In post","2021","Project Delivery","Science and Engineering","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","North West (England)","Lancashire","15","15","41390","39770"
"In post","2021","Project Delivery","Science and Engineering","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Overseas","Overseas","40","40","44030","42030"
"In post","2021","Project Delivery","Science and Engineering","Scotland","Eastern Scotland","30","30","35770","33370"
"In post","2021","Project Delivery","Science and Engineering","Scotland","Highlands and Islands","10","10","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Scotland","Southern Scotland","65","60","22480","20080"
"In post","2021","Project Delivery","Science and Engineering","Scotland","West Central Scotland","50","50","43760","43960"
"In post","2021","Project Delivery","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","42280","41410"
"In post","2021","Project Delivery","Science and Engineering","South East (England)","Hampshire and Isle of Wight","75","75","29070","25640"
"In post","2021","Project Delivery","Science and Engineering","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","South West (England)","Devon","85","85","30390","27780"
"In post","2021","Project Delivery","Science and Engineering","South West (England)","Dorset and Somerset","110","105","38320","38010"
"In post","2021","Project Delivery","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2340","2300","38500","38000"
"In post","2021","Project Delivery","Science and Engineering","Wales","East Wales","230","220","27370","28750"
"In post","2021","Project Delivery","Science and Engineering","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","29680","26360"
"In post","2021","Project Delivery","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","20","20","26460","22930"
"In post","2021","Project Delivery","Science and Engineering","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Project Delivery","Security","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Project Delivery","Security","London","Inner London - West","35","35","46340","41970"
"In post","2021","Project Delivery","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","35210","32660"
"In post","2021","Project Delivery","Statistics","London","Inner London - West","10","10","57910","57610"
"In post","2021","Project Delivery","Statistics","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Project Delivery","Statistics","Scotland","Southern Scotland","15","15","51940","53800"
"In post","2021","Project Delivery","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","London","Inner London - East","10","10","53500","59160"
"In post","2021","Project Delivery","Tax","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","London","Outer London - South","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","North East (England)","Northumberland and Tyne and Wear","15","15","47560","52580"
"In post","2021","Project Delivery","Tax","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Project Delivery","Tax","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","North West (England)","Merseyside","15","15","41860","31840"
"In post","2021","Project Delivery","Tax","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
