"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","EO","EO","35","[c]","24970","23440"
"New entrant CS","2021","Finance","Department of Health and Social Care","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","G6/G7","G7","15","[c]","52070","49530"
"New entrant CS","2021","Finance","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","SEO/HEO","HEO","80","[c]","32080","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care","SEO/HEO","SEO","40","[c]","40160","40650"
"New entrant CS","2021","Finance","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","AA/AO","AO","30","[c]","20140","20140"
"New entrant CS","2021","Finance","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","SEO/HEO","HEO","15","[c]","31810","31810"
"New entrant CS","2021","Finance","HM Revenue and Customs","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","AA/AO","AO","25","[c]","21560","20920"
"New entrant CS","2021","Finance","Ministry of Defence","EO","EO","85","[c]","23730","25000"
"New entrant CS","2021","Finance","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","SEO/HEO","HEO","35","[c]","33050","33000"
"New entrant CS","2021","Finance","Ministry of Defence","SEO/HEO","SEO","20","[c]","40590","40000"
"New entrant CS","2021","Finance","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","SEO/HEO","SEO","10","[c]","39440","39240"
"New entrant CS","2021","Finance","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","SEO/HEO","SEO","10","[c]","38530","39000"
"New entrant CS","2021","Finance","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Welsh Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","AO","40","[c]","21050","21050"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","EO","EO","10","[c]","22680","22430"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","AA/AO","AO","20","[c]","21200","20800"
"New entrant CS","2021","Human Resources","Cabinet Office","EO","EO","35","[c]","25850","26570"
"New entrant CS","2021","Human Resources","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","SEO/HEO","HEO","30","[c]","32050","32000"
"New entrant CS","2021","Human Resources","Cabinet Office","SEO/HEO","SEO","15","[c]","37620","37300"
"New entrant CS","2021","Human Resources","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","EO","EO","15","[c]","25250","25000"
"New entrant CS","2021","Human Resources","Department for Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","10","[c]","31570","32000"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","EO","EO","10","[c]","26220","26130"
"New entrant CS","2021","Human Resources","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
