"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","Female","45","[c]","30650","31060"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","Female","50","[c]","26050","27570"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","Male","35","[c]","26250","27570"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
