"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Property","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Perth and Kinross and Stirling","Outside London","10","[c]","26920","25280"
"New entrant CS","2021","Property","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","UK Supreme Court","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office","Milton Keynes","Outside London","15","[c]","20670","20800"
"New entrant CS","2021","Security","Cabinet Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office","Unknown","Unknown","35","[c]","26020","20860"
"New entrant CS","2021","Security","Cabinet Office","Westminster","London","40","[c]","34130","27500"
"New entrant CS","2021","Security","Cabinet Office","York","Outside London","35","[c]","21470","20800"
"New entrant CS","2021","Security","Chancellor's other departments","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","Swansea","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Food Standards Agency","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Antrim and Newtownabbey","Outside London","10","[c]","19630","19560"
"New entrant CS","2021","Security","Ministry of Defence","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Berkshire","Outside London","90","[c]","28880","25540"
"New entrant CS","2021","Security","Ministry of Defence","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Central Hampshire","Outside London","15","[c]","30740","29270"
"New entrant CS","2021","Security","Ministry of Defence","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","65","[c]","22720","23540"
"New entrant CS","2021","Security","Ministry of Defence","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Herefordshire, County of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","10","[c]","19560","19560"
"New entrant CS","2021","Security","Ministry of Defence","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Lincolnshire","Outside London","20","[c]","19950","19560"
"New entrant CS","2021","Security","Ministry of Defence","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","North and West Norfolk","Outside London","20","[c]","23170","20920"
"New entrant CS","2021","Security","Ministry of Defence","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","North Yorkshire CC","Outside London","25","[c]","30050","23540"
"New entrant CS","2021","Security","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Plymouth","Outside London","25","[c]","22110","19560"
"New entrant CS","2021","Security","Ministry of Defence","Portsmouth","Outside London","55","[c]","27990","24540"
"New entrant CS","2021","Security","Ministry of Defence","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","South Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Suffolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","West Cumbria","Outside London","25","[c]","27170","23540"
"New entrant CS","2021","Security","Ministry of Defence","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Westminster","London","30","[c]","28670","29370"
"New entrant CS","2021","Security","Ministry of Defence","Wiltshire","Outside London","35","[c]","30670","25100"
"New entrant CS","2021","Security","Ministry of Housing, Communities and Local Government","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Croydon","London","10","[c]","30320","30120"
"New entrant CS","2021","Security","Ministry of Justice","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Durham CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Peterborough","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
