"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Treasury","London","London","EO","70","[c]","25690","24300"
"New entrant CS","2021","HM Treasury","London","London","G6/G7","60","[c]","56360","55500"
"New entrant CS","2021","HM Treasury","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","London","SEO/HEO","260","[c]","32010","32320"
"New entrant CS","2021","HM Treasury","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","Outside London","AA/AO","65","[c]","21430","21430"
"New entrant CS","2021","Home Office","East of England","Outside London","EO","35","[c]","25370","24880"
"New entrant CS","2021","Home Office","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","London","AA/AO","100","[c]","24340","25630"
"New entrant CS","2021","Home Office","London","London","EO","300","[c]","28970","28650"
"New entrant CS","2021","Home Office","London","London","G6/G7","170","[c]","60460","57430"
"New entrant CS","2021","Home Office","London","London","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Home Office","London","London","SEO/HEO","350","[c]","38630","36590"
"New entrant CS","2021","Home Office","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North East (England)","Outside London","AA/AO","20","[c]","21250","21430"
"New entrant CS","2021","Home Office","North East (England)","Outside London","EO","30","[c]","25040","24880"
"New entrant CS","2021","Home Office","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North West (England)","Outside London","AA/AO","125","[c]","20850","21430"
"New entrant CS","2021","Home Office","North West (England)","Outside London","EO","115","[c]","25060","24880"
"New entrant CS","2021","Home Office","North West (England)","Outside London","G6/G7","25","[c]","58490","57260"
"New entrant CS","2021","Home Office","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North West (England)","Outside London","SEO/HEO","55","[c]","35290","33820"
"New entrant CS","2021","Home Office","Northern Ireland","Outside London","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office","Northern Ireland","Outside London","EO","40","[c]","25200","24880"
"New entrant CS","2021","Home Office","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Scotland","Outside London","AA/AO","20","[c]","21430","21430"
"New entrant CS","2021","Home Office","Scotland","Outside London","EO","35","[c]","24880","24880"
"New entrant CS","2021","Home Office","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South East (England)","Outside London","AA/AO","85","[c]","21360","21430"
"New entrant CS","2021","Home Office","South East (England)","Outside London","EO","180","[c]","26090","24880"
"New entrant CS","2021","Home Office","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South West (England)","Outside London","EO","15","[c]","24880","24880"
"New entrant CS","2021","Home Office","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Wales","Outside London","EO","15","[c]","24890","24880"
"New entrant CS","2021","Home Office","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands (England)","Outside London","EO","15","[c]","25610","24880"
"New entrant CS","2021","Home Office","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","Outside London","AA/AO","160","[c]","21380","21430"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","Outside London","EO","80","[c]","25230","24880"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","Outside London","G6/G7","15","[c]","56240","56550"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","Outside London","SEO/HEO","30","[c]","34830","35050"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","Outside London","AA/AO","95","[c]","20140","19560"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","Outside London","EO","25","[c]","27410","26350"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","Outside London","SEO/HEO","45","[c]","36820","38200"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East of England","Outside London","AA/AO","140","[c]","21590","20920"
"New entrant CS","2021","Ministry of Defence","East of England","Outside London","EO","65","[c]","27400","26350"
"New entrant CS","2021","Ministry of Defence","East of England","Outside London","G6/G7","10","[c]","72850","71490"
"New entrant CS","2021","Ministry of Defence","East of England","Outside London","SEO/HEO","75","[c]","35310","33540"
"New entrant CS","2021","Ministry of Defence","London","London","AA/AO","90","[c]","25400","24080"
"New entrant CS","2021","Ministry of Defence","London","London","EO","75","[c]","28180","28700"
"New entrant CS","2021","Ministry of Defence","London","London","G6/G7","10","[c]","59560","58550"
"New entrant CS","2021","Ministry of Defence","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","London","SEO/HEO","95","[c]","38120","37000"
"New entrant CS","2021","Ministry of Defence","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North West (England)","Outside London","AA/AO","100","[c]","22150","20920"
"New entrant CS","2021","Ministry of Defence","North West (England)","Outside London","EO","15","[c]","27700","26350"
"New entrant CS","2021","Ministry of Defence","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North West (England)","Outside London","SEO/HEO","15","[c]","35630","33300"
"New entrant CS","2021","Ministry of Defence","North West (England)","Outside London","Unknown","25","[c]","40720","33500"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Outside London","AA/AO","30","[c]","20060","19560"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","SEO/HEO","25","[c]","36530","33150"
"New entrant CS","2021","Ministry of Defence","Scotland","Outside London","AA/AO","155","[c]","21810","20920"
"New entrant CS","2021","Ministry of Defence","Scotland","Outside London","EO","35","[c]","21510","22410"
"New entrant CS","2021","Ministry of Defence","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Scotland","Outside London","SEO/HEO","50","[c]","35090","33180"
"New entrant CS","2021","Ministry of Defence","Scotland","Outside London","Unknown","15","[c]","40230","34500"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","AA/AO","370","[c]","23410","20920"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","EO","215","[c]","26490","26350"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","G6/G7","60","[c]","63140","56540"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","SEO/HEO","245","[c]","35680","33540"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","Unknown","15","[c]","41360","40700"
"New entrant CS","2021","Ministry of Defence","South West (England)","Outside London","AA/AO","345","[c]","20560","20920"
"New entrant CS","2021","Ministry of Defence","South West (England)","Outside London","EO","430","[c]","23380","24000"
