"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","170","[c]","42120","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","120","[c]","45740","40480"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Female","70","[c]","38710","35110"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Male","50","[c]","38460","36400"
"Leaver Dept.","2021","National Crime Agency","National Crime Agency","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","National Crime Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","HM Treasury","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland Office","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Office of Rail and Road","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Female","40","[c]","21750","21170"
"Leaver Dept.","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Male","50","[c]","22770","21170"
"Leaver Dept.","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Department of Health and Social Care","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Department of Health and Social Care","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Department of Health and Social Care","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Department of Health and Social Care","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","35","[c]","31130","29690"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Attorney General's Departments","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Attorney General's Departments","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","UK Export Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Ministry of Defence","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Ministry of Defence","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Female","60","[c]","35920","30860"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Male","75","[c]","36230","36030"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","Outside London","Male","30","[c]","28290","25860"
"Leaver Dept.","2021","Vehicle Certification Agency","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
