"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","25230","21550"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Southern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","29640","25540"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Security","West Central Scotland","35","[c]","23610","23540"
"New entrant CS","2021","Unknown","Ministry of Defence","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Communications","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Planning","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","Inner London - West","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Project Delivery","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Security","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Inner London - East","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Inner London - West","35","[c]","56290","58300"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
