"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Human Resources","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Scottish Government","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","London","100","[c]","46220","42240"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","Unknown","370","[c]","32460","32000"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","London","65","[c]","45020","39250"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Outside London","40","[c]","24640","24250"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","London","265","[c]","41510","35620"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Outside London","130","[c]","32970","30040"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","London","60","[c]","39480","37410"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Transport","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","London","30","[c]","41560","41800"
"Leaver Dept.","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","London","60","[c]","37260","30850"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Outside London","85","[c]","20780","19930"
"Leaver Dept.","2021","Unknown","No function","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Defence","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HM Revenue and Customs","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","London","40","[c]","44950","45540"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Transport","London","50","[c]","41750","42460"
"Leaver Dept.","2021","Unknown","Unknown","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Work and Pensions","London","40","[c]","37180","31060"
"Leaver Dept.","2021","Unknown","Unknown","Department for Work and Pensions","Outside London","125","[c]","28090","27570"
"Leaver Dept.","2021","Unknown","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","London","125","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","London","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HM Revenue and Customs","London","155","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HM Revenue and Customs","Outside London","450","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","HM Treasury","London","10","[c]","[c]","[c]"
