"Status","Year","Disability","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Rail and Road","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of the Public Guardian","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Planning Inspectorate","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Planning Inspectorate","Operational Delivery","35","[c]","26410","21270"
"New entrant CS","2021","Declared non-disabled","No function","Planning Inspectorate","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Public Health England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Public Health England","Knowledge and Information Management","35","[c]","34180","32330"
"New entrant CS","2021","Declared non-disabled","No function","Public Health England","Medicine","55","[c]","75710","82100"
"New entrant CS","2021","Declared non-disabled","No function","Public Health England","Operational Delivery","1015","[c]","32710","28590"
"New entrant CS","2021","Declared non-disabled","No function","Public Health England","Science and Engineering","435","[c]","33120","31370"
"New entrant CS","2021","Declared non-disabled","No function","Registers of Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scottish Prison Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scottish Prison Service","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scottish Prison Service","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Serious Fraud Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Serious Fraud Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Standards and Testing Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Standards and Testing Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Teaching Regulation Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","The National Archives","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","The National Archives","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","UK Hydrographic Office","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","UK Intellectual Property Office","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","UK Intellectual Property Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","UK Intellectual Property Office","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","United Kingdom Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","United Kingdom Statistics Authority","Operational Delivery","130","[c]","28910","29540"
"New entrant CS","2021","Declared non-disabled","No function","Vehicle Certification Agency","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Vehicle Certification Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Water Services Regulation Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Advisory, Conciliation and Arbitration Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Animal and Plant Health Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cabinet Office (excl. agencies)","Unknown","30","[c]","62270","54700"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Competition and Markets Authority","Project Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Commercial","35","[c]","37500","40500"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","35","[c]","42910","49000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Other","95","[c]","28410","25000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Project Delivery","65","[c]","34790","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Science and Engineering","105","[c]","34220","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","50","[c]","41630","34020"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Education (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for International Trade","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","40","[c]","38640","34710"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Government Property Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HM Courts and Tribunals Service","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
