"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Southampton","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Kent","East Kent","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Kent","Medway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Kent","Mid Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Devon","Devon CC","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Devon","Plymouth","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Dorset CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Somerset","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","320","[c]","35380","32420"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","80","[c]","32970","27570"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","35","[c]","41010","37510"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","235","[c]","38270","32000"
"Leaver Dept.","2021","Declared non-disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","145","[c]","32900","27570"
"Leaver Dept.","2021","Declared non-disabled","Wales","East Wales","Flintshire and Wrexham","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","East Wales","Monmouthshire and Newport","65","[c]","36070","31430"
"Leaver Dept.","2021","Declared non-disabled","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Gwent Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Swansea","105","[c]","27660","25770"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Birmingham","170","[c]","27890","22570"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Coventry","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Dudley","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Solihull","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Wolverhampton","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","York","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Sheffield","105","[c]","34540","30830"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Bradford","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Leeds","145","[c]","34070","30990"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Wakefield","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - West","Westminster","235","[c]","44700","42410"
"Leaver Dept.","2021","Undeclared","London","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - South","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Tyneside","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Merseyside","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
