"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","35","[c]","48610","39600"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Unknown","35","[c]","50410","50670"
"Leaver CS","2021","40-49","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Legal","Heterosexual / straight","30","[c]","52830","54600"
"Leaver CS","2021","40-49","Legal","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Legal","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Inspector of Education and Training","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Operational Delivery","Heterosexual / straight","470","[c]","29810","25880"
"Leaver CS","2021","40-49","No function","Operational Delivery","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Operational Delivery","Undeclared","75","[c]","32430","26380"
"Leaver CS","2021","40-49","No function","Operational Delivery","Unknown","290","[c]","27110","22680"
"Leaver CS","2021","40-49","No function","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Policy","Heterosexual / straight","40","[c]","51490","53300"
"Leaver CS","2021","40-49","No function","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Policy","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Science and Engineering","Heterosexual / straight","45","[c]","38430","39320"
"Leaver CS","2021","40-49","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Science and Engineering","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Project Delivery","Heterosexual / straight","30","[c]","44160","41830"
"Leaver CS","2021","40-49","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Property","Unknown","10","[c]","[c]","[c]"
