"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Heterosexual / straight","150","[c]","40350","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Heterosexual / straight","90","[c]","36620","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","245","[c]","39070","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","London","Unknown","190","[c]","41150","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","150","[c]","34590","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Outside London","Unknown","60","[c]","35480","31700"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Heterosexual / straight","245","[c]","37980","37390"
"New entrant CS","2021","National Crime Agency","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Unknown","55","[c]","41810","37560"
"New entrant CS","2021","National Crime Agency","Outside London","Heterosexual / straight","555","[c]","32500","32770"
"New entrant CS","2021","National Crime Agency","Outside London","LGBO","40","[c]","29830","28840"
"New entrant CS","2021","National Crime Agency","Outside London","Undeclared","45","[c]","29430","28840"
"New entrant CS","2021","National Crime Agency","Outside London","Unknown","65","[c]","33900","34140"
"New entrant CS","2021","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","40","[c]","47500","42460"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","100","[c]","50750","48860"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Heterosexual / straight","100","[c]","40020","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","120","[c]","30110","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Outside London","Heterosexual / straight","60","[c]","30330","26050"
"New entrant CS","2021","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","London","Heterosexual / straight","680","[c]","37850","32330"
"New entrant CS","2021","Public Health England","London","LGBO","65","[c]","33310","32330"
"New entrant CS","2021","Public Health England","London","Undeclared","155","[c]","40490","32500"
"New entrant CS","2021","Public Health England","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Outside London","Heterosexual / straight","870","[c]","32230","28590"
"New entrant CS","2021","Public Health England","Outside London","LGBO","50","[c]","29900","23140"
"New entrant CS","2021","Public Health England","Outside London","Undeclared","150","[c]","33860","28590"
"New entrant CS","2021","Public Health England","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Outside London","Unknown","45","[c]","24710","21050"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Outside London","Undeclared","90","[c]","22930","20850"
