"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Female","35","35","33720","33170"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Male","25","25","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Unknown","Female","55","50","32600","30210"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","AA","Male","15","15","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","AO","Female","80","70","21240","20880"
"In post","2021","Brighton and Hove","AA/AO","AO","Male","50","45","21160","21010"
"In post","2021","Brighton and Hove","EO","EO","Female","175","155","27470","27570"
"In post","2021","Brighton and Hove","EO","EO","Male","95","85","27810","27570"
"In post","2021","Brighton and Hove","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","G7","Female","35","35","58270","59990"
"In post","2021","Brighton and Hove","G6/G7","G7","Male","25","25","[c]","[c]"
"In post","2021","Brighton and Hove","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","HEO","Female","30","25","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","HEO","Male","15","15","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Unknown","Female","65","55","28620","28200"
"In post","2021","Brighton and Hove","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Bristol, City of","AA/AO","AA","Female","65","55","18800","18990"
"In post","2021","Bristol, City of","AA/AO","AA","Male","65","65","19280","19560"
"In post","2021","Bristol, City of","AA/AO","AO","Female","700","610","21390","21050"
"In post","2021","Bristol, City of","AA/AO","AO","Male","500","485","22330","21270"
"In post","2021","Bristol, City of","EO","EO","Female","785","690","26450","26780"
"In post","2021","Bristol, City of","EO","EO","Male","645","620","26900","27530"
"In post","2021","Bristol, City of","G6/G7","G6","Female","185","170","64250","61620"
"In post","2021","Bristol, City of","G6/G7","G6","Male","305","280","65030","64670"
"In post","2021","Bristol, City of","G6/G7","G7","Female","450","420","52390","50630"
"In post","2021","Bristol, City of","G6/G7","G7","Male","490","475","52310","51200"
"In post","2021","Bristol, City of","SCS level","SCS level","Female","45","40","88000","79760"
"In post","2021","Bristol, City of","SCS level","SCS level","Male","40","40","96500","87800"
"In post","2021","Bristol, City of","SEO/HEO","HEO","Female","655","600","31640","31810"
"In post","2021","Bristol, City of","SEO/HEO","HEO","Male","595","575","32410","31810"
"In post","2021","Bristol, City of","SEO/HEO","SEO","Female","515","475","39810","38630"
"In post","2021","Bristol, City of","SEO/HEO","SEO","Male","400","390","40340","39140"
"In post","2021","Bristol, City of","Unknown","Unknown","Female","120","105","28590","28200"
"In post","2021","Bristol, City of","Unknown","Unknown","Male","45","40","29530","30210"
"In post","2021","Bromley","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2021","Bromley","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","AO","Female","95","80","22800","22450"
"In post","2021","Bromley","AA/AO","AO","Male","35","35","22400","21330"
"In post","2021","Bromley","EO","EO","Female","170","150","31010","31060"
"In post","2021","Bromley","EO","EO","Male","70","70","31170","31060"
"In post","2021","Bromley","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","HEO","Female","25","25","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","HEO","Male","10","10","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","SEO","Male","5","5","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","AA/AO","AA","Female","60","55","20880","21500"
"In post","2021","Buckinghamshire CC","AA/AO","AA","Male","55","55","21590","21500"
"In post","2021","Buckinghamshire CC","AA/AO","AO","Female","260","240","24680","22920"
"In post","2021","Buckinghamshire CC","AA/AO","AO","Male","190","185","28620","30400"
"In post","2021","Buckinghamshire CC","EO","EO","Female","285","270","28260","27570"
"In post","2021","Buckinghamshire CC","EO","EO","Male","205","200","29470","28670"
"In post","2021","Buckinghamshire CC","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","G7","Female","35","30","60160","56540"
"In post","2021","Buckinghamshire CC","G6/G7","G7","Male","25","25","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS level","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","SEO/HEO","HEO","Female","150","145","34580","35300"
"In post","2021","Buckinghamshire CC","SEO/HEO","HEO","Male","125","120","35680","35300"
"In post","2021","Buckinghamshire CC","SEO/HEO","SEO","Female","95","90","44200","42580"
"In post","2021","Buckinghamshire CC","SEO/HEO","SEO","Male","75","70","45380","42580"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","Female","80","75","29590","30210"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AA","Male","10","5","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","Female","35","30","23740","22870"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","Male","30","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","Female","50","45","28290","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","Male","45","40","31220","29190"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","Female","10","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","Male","15","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","SEO","Male","5","5","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","AA/AO","AA","Female","20","15","[c]","[c]"
"In post","2021","Calderdale and Kirklees","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","AA/AO","AO","Female","145","110","20700","21010"
"In post","2021","Calderdale and Kirklees","AA/AO","AO","Male","65","65","20880","21010"
"In post","2021","Calderdale and Kirklees","EO","EO","Female","370","315","27260","27570"
"In post","2021","Calderdale and Kirklees","EO","EO","Male","240","235","27400","27570"
"In post","2021","Calderdale and Kirklees","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2021","Calderdale and Kirklees","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2021","Calderdale and Kirklees","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","SEO/HEO","HEO","Female","45","40","32120","32170"
"In post","2021","Calderdale and Kirklees","SEO/HEO","HEO","Male","20","20","[c]","[c]"
"In post","2021","Calderdale and Kirklees","SEO/HEO","SEO","Female","20","20","[c]","[c]"
"In post","2021","Calderdale and Kirklees","SEO/HEO","SEO","Male","5","5","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Unknown","Female","95","85","28680","28200"
"In post","2021","Calderdale and Kirklees","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Cambridgeshire CC","AA/AO","AA","Female","125","110","20180","20600"
"In post","2021","Cambridgeshire CC","AA/AO","AA","Male","110","100","20510","20600"
"In post","2021","Cambridgeshire CC","AA/AO","AO","Female","380","350","23990","21710"
"In post","2021","Cambridgeshire CC","AA/AO","AO","Male","520","500","28610","29810"
"In post","2021","Cambridgeshire CC","EO","EO","Female","350","320","27130","26930"
"In post","2021","Cambridgeshire CC","EO","EO","Male","360","355","28800","27570"
"In post","2021","Cambridgeshire CC","G6/G7","G6","Female","40","35","71210","66290"
"In post","2021","Cambridgeshire CC","G6/G7","G6","Male","30","30","67130","64220"
"In post","2021","Cambridgeshire CC","G6/G7","G7","Female","110","105","57410","54540"
"In post","2021","Cambridgeshire CC","G6/G7","G7","Male","125","120","58310","54540"
"In post","2021","Cambridgeshire CC","SCS level","SCS level","Female","20","15","[c]","[c]"
"In post","2021","Cambridgeshire CC","SCS level","SCS level","Male","25","20","[c]","[c]"
"In post","2021","Cambridgeshire CC","SEO/HEO","HEO","Female","305","290","32850","33300"
"In post","2021","Cambridgeshire CC","SEO/HEO","HEO","Male","345","340","33980","33300"
"In post","2021","Cambridgeshire CC","SEO/HEO","SEO","Female","205","195","43260","40810"
"In post","2021","Cambridgeshire CC","SEO/HEO","SEO","Male","225","220","42550","40580"
"In post","2021","Cambridgeshire CC","Unknown","Unknown","Female","85","80","29870","30210"
"In post","2021","Cambridgeshire CC","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Camden and City of London","AA/AO","AA","Female","55","50","20230","20280"
"In post","2021","Camden and City of London","AA/AO","AA","Male","80","75","21310","20280"
"In post","2021","Camden and City of London","AA/AO","AO","Female","425","395","23570","23500"
"In post","2021","Camden and City of London","AA/AO","AO","Male","300","295","24810","23500"
"In post","2021","Camden and City of London","EO","EO","Female","495","460","29470","29570"
"In post","2021","Camden and City of London","EO","EO","Male","430","425","30010","29570"
"In post","2021","Camden and City of London","G6/G7","G6","Female","70","60","80780","72830"
"In post","2021","Camden and City of London","G6/G7","G6","Male","130","125","86290","78800"
"In post","2021","Camden and City of London","G6/G7","G7","Female","160","155","58800","59160"
"In post","2021","Camden and City of London","G6/G7","G7","Male","235","230","59560","59160"
"In post","2021","Camden and City of London","SCS level","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Camden and City of London","SCS level","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Camden and City of London","SEO/HEO","HEO","Female","365","350","35650","36160"
"In post","2021","Camden and City of London","SEO/HEO","HEO","Male","395","385","36500","36160"
"In post","2021","Camden and City of London","SEO/HEO","SEO","Female","175","170","42980","42060"
"In post","2021","Camden and City of London","SEO/HEO","SEO","Male","255","250","43620","42060"
"In post","2021","Camden and City of London","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","AA/AO","AA","Female","85","75","19140","20060"
"In post","2021","Cardiff and Vale of Glamorgan","AA/AO","AA","Male","100","95","19300","19560"
"In post","2021","Cardiff and Vale of Glamorgan","AA/AO","AO","Female","1805","1540","21290","21010"
"In post","2021","Cardiff and Vale of Glamorgan","AA/AO","AO","Male","1405","1340","21670","20540"
"In post","2021","Cardiff and Vale of Glamorgan","EO","EO","Female","1805","1635","26740","27230"
"In post","2021","Cardiff and Vale of Glamorgan","EO","EO","Male","1520","1475","27010","26670"
"In post","2021","Cardiff and Vale of Glamorgan","G6/G7","G6","Female","150","140","70310","74730"
"In post","2021","Cardiff and Vale of Glamorgan","G6/G7","G6","Male","165","160","70960","74730"
"In post","2021","Cardiff and Vale of Glamorgan","G6/G7","G7","Female","545","510","56230","56620"
"In post","2021","Cardiff and Vale of Glamorgan","G6/G7","G7","Male","490","485","56360","56620"
"In post","2021","Cardiff and Vale of Glamorgan","SCS level","SCS level","Female","80","80","86810","80470"
"In post","2021","Cardiff and Vale of Glamorgan","SCS level","SCS level","Male","110","105","92920","82870"
"In post","2021","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","Female","1190","1105","33500","31990"
"In post","2021","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","Male","1095","1060","33410","31810"
"In post","2021","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","Female","645","610","42790","43450"
"In post","2021","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","Male","590","575","42900","42990"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","Female","200","190","31150","30210"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","Male","85","80","31000","30210"
"In post","2021","Causeway Coast and Glens","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","AA/AO","AA","Male","55","55","20240","20310"
"In post","2021","Causeway Coast and Glens","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","AA/AO","AO","Male","5","5","[c]","[c]"
"In post","2021","Causeway Coast and Glens","EO","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","EO","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","AA/AO","AA","Female","20","20","[c]","[c]"
"In post","2021","Central Bedfordshire","AA/AO","AA","Male","30","30","19160","19560"
"In post","2021","Central Bedfordshire","AA/AO","AO","Female","55","50","21050","20920"
"In post","2021","Central Bedfordshire","AA/AO","AO","Male","40","40","22220","20970"
"In post","2021","Central Bedfordshire","EO","EO","Female","65","60","27720","26930"
"In post","2021","Central Bedfordshire","EO","EO","Male","60","60","28420","27570"
"In post","2021","Central Bedfordshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2021","Central Bedfordshire","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2021","Central Bedfordshire","SEO/HEO","HEO","Female","25","25","[c]","[c]"
