"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Insolvency Service","Berkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Birmingham","Outside London","AA/AO","35","[c]","20700","20880"
"New entrant CS","2021","Insolvency Service","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Birmingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Blackpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","City of Edinburgh","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Croydon","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon CC","Outside London","AA/AO","25","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hackney and Newham","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hackney and Newham","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Leeds","Outside London","AA/AO","10","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Manchester","Outside London","AA/AO","15","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Manchester","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Medway","Outside London","AA/AO","10","[c]","20840","20880"
"New entrant CS","2021","Insolvency Service","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Plymouth","Outside London","AA/AO","10","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Suffolk","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Suffolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Tyneside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Wirral","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Coventry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Coventry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Coventry","Outside London","SEO/HEO","15","[c]","36320","36570"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Sheffield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Westminster","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Westminster","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Westminster","London","SEO/HEO","10","[c]","39760","40430"
"New entrant CS","2021","Legal Aid Agency","Birmingham","Outside London","AA/AO","10","[c]","19930","19930"
"New entrant CS","2021","Legal Aid Agency","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Liverpool","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Nottingham","Outside London","AA/AO","20","[c]","18880","18880"
"New entrant CS","2021","Legal Aid Agency","Tower Hamlets","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Tyneside","Outside London","AA/AO","10","[c]","18880","18880"
"New entrant CS","2021","Legal Aid Agency","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Ards and North Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Na h-Eileanan Siar","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Shetland Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Shetland Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","South Hampshire","Outside London","AA/AO","20","[c]","26590","26590"
"New entrant CS","2021","Maritime and Coastguard Agency","South Hampshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","South Hampshire","Outside London","SEO/HEO","10","[c]","35170","35890"
"New entrant CS","2021","Maritime and Coastguard Agency","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Southampton","Outside London","AA/AO","25","[c]","21590","21590"
"New entrant CS","2021","Maritime and Coastguard Agency","Southampton","Outside London","EO","25","[c]","26790","26130"
"New entrant CS","2021","Maritime and Coastguard Agency","Southampton","Outside London","G6/G7","20","[c]","57170","53120"
"New entrant CS","2021","Maritime and Coastguard Agency","Southampton","Outside London","SEO/HEO","45","[c]","35760","38650"
"New entrant CS","2021","Maritime and Coastguard Agency","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","SEO/HEO","20","[c]","36160","33550"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","EO","45","[c]","27030","27140"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","G6/G7","30","[c]","56480","53100"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","SCS level","10","[c]","83940","73810"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","SEO/HEO","60","[c]","37560","40450"
"New entrant CS","2021","Met Office","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Devon CC","Outside London","AA/AO","20","[c]","22990","24660"
"New entrant CS","2021","Met Office","Devon CC","Outside London","EO","35","[c]","25590","25270"
"New entrant CS","2021","Met Office","Devon CC","Outside London","G6/G7","15","[c]","51040","49650"
"New entrant CS","2021","Met Office","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Devon CC","Outside London","SEO/HEO","50","[c]","34040","32060"
"New entrant CS","2021","Met Office","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","AA/AO","10","[c]","19680","19560"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","30","[c]","20590","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","25","[c]","26680","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","45","[c]","36330","33300"
