"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","West Yorkshire","Outside London","Unknown","45","[c]","23210","22920"
"New entrant CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","15","[c]","15540","13000"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","[c]","57370","57040"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","15","[c]","38830","40000"
"New entrant CS","2021","Project Delivery","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","Outside London","Unknown","20","[c]","39860","33250"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Outside London","SEO/HEO","25","[c]","35800","36740"
"New entrant CS","2021","Project Delivery","Devon","Outside London","Unknown","25","[c]","28150","23020"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","Outside London","SEO/HEO","15","[c]","34850","33000"
"New entrant CS","2021","Project Delivery","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Outside London","SEO/HEO","25","[c]","35400","33690"
"New entrant CS","2021","Project Delivery","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Wales","Outside London","G6/G7","10","[c]","52710","51560"
"New entrant CS","2021","Project Delivery","East Wales","Outside London","SEO/HEO","15","[c]","36540","36030"
"New entrant CS","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Outside London","SEO/HEO","15","[c]","38270","40000"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","215","[c]","22650","23000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","55","[c]","56380","55000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","310","[c]","36180","35000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","85","[c]","34860","30000"
"New entrant CS","2021","Project Delivery","Greater Manchester","Outside London","EO","15","[c]","25860","26180"
"New entrant CS","2021","Project Delivery","Greater Manchester","Outside London","G6/G7","20","[c]","54100","51730"
"New entrant CS","2021","Project Delivery","Greater Manchester","Outside London","SEO/HEO","15","[c]","33350","34020"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Outside London","EO","20","[c]","25280","26350"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Outside London","SEO/HEO","90","[c]","35510","33300"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","London","G6/G7","20","[c]","60610","55500"
"New entrant CS","2021","Project Delivery","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","London","SEO/HEO","55","[c]","36940","36160"
"New entrant CS","2021","Project Delivery","Inner London - West","London","AA/AO","10","[c]","23040","24490"
"New entrant CS","2021","Project Delivery","Inner London - West","London","EO","35","[c]","27770","27680"
"New entrant CS","2021","Project Delivery","Inner London - West","London","G6/G7","60","[c]","58040","54700"
"New entrant CS","2021","Project Delivery","Inner London - West","London","SCS level","15","[c]","95950","90250"
"New entrant CS","2021","Project Delivery","Inner London - West","London","SEO/HEO","155","[c]","36510","34710"
"New entrant CS","2021","Project Delivery","Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","Outside London","SEO/HEO","20","[c]","36760","40000"
"New entrant CS","2021","Project Delivery","Merseyside","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","G6/G7","10","[c]","52630","50480"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","SEO/HEO","15","[c]","35080","35900"
"New entrant CS","2021","Project Delivery","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Outside London","EO","15","[c]","24400","25560"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Outside London","SEO/HEO","15","[c]","34990","33000"
"New entrant CS","2021","Project Delivery","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southern Scotland","Outside London","EO","20","[c]","19130","16780"
"New entrant CS","2021","Project Delivery","Southern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
