"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medicine","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medicine","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medicine","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","AO","45","[c]","21500","21430"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","EO","75","[c]","27190","27370"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","HEO","20","[c]","33490","33250"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Operational Delivery","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Other","AA","40","[c]","19070","18920"
"Leaver CS","2021","50-59","Unknown","Other","AO","55","[c]","21420","21130"
"Leaver CS","2021","50-59","Unknown","Other","EO","75","[c]","29300","29930"
"Leaver CS","2021","50-59","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Other","HEO","35","[c]","35100","33680"
"Leaver CS","2021","50-59","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Other","SEO","10","[c]","42190","42340"
"Leaver CS","2021","50-59","Unknown","Other","Unknown","40","[c]","39450","34390"
"Leaver CS","2021","50-59","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Policy","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Policy","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Policy","G7","10","[c]","55900","55660"
"Leaver CS","2021","50-59","Unknown","Policy","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","AA","65","[c]","20790","21150"
"Leaver CS","2021","50-59","Unknown","Unknown","AO","1135","[c]","21160","21010"
"Leaver CS","2021","50-59","Unknown","Unknown","EO","945","[c]","27840","27570"
"Leaver CS","2021","50-59","Unknown","Unknown","G6","105","[c]","69930","71210"
"Leaver CS","2021","50-59","Unknown","Unknown","G7","185","[c]","54990","54730"
"Leaver CS","2021","50-59","Unknown","Unknown","HEO","470","[c]","33700","33450"
"Leaver CS","2021","50-59","Unknown","Unknown","SCS level","40","[c]","96990","85250"
"Leaver CS","2021","50-59","Unknown","Unknown","SEO","245","[c]","40370","39570"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Communications","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Debt","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","EO","15","[c]","29240","28910"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","G7","10","[c]","56350","56410"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Finance","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Finance","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Finance","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Finance","HEO","10","[c]","35470","34740"
"Leaver CS","2021","60-64","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Finance","SEO","15","[c]","46190","45110"
"Leaver CS","2021","60-64","Finance","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Human Resources","AO","10","[c]","21480","21370"
"Leaver CS","2021","60-64","Human Resources","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Human Resources","G7","15","[c]","56560","56220"
"Leaver CS","2021","60-64","Human Resources","Human Resources","HEO","10","[c]","36260","35680"
"Leaver CS","2021","60-64","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Human Resources","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Internal Audit","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Internal Audit","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Legal","G6","10","[c]","73370","74170"
"Leaver CS","2021","60-64","Legal","Legal","G7","45","[c]","59340","57400"
"Leaver CS","2021","60-64","Legal","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Legal","SEO","20","[c]","47070","45990"
"Leaver CS","2021","60-64","Legal","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Operational Delivery","AO","15","[c]","23220","22820"
"Leaver CS","2021","60-64","Legal","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inspector of Education and Training","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inspector of Education and Training","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inspector of Education and Training","SEO","10","[c]","51280","51360"
"Leaver CS","2021","60-64","No function","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Medicine","SCS level","20","[c]","109450","110680"
"Leaver CS","2021","60-64","No function","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Operational Delivery","AA","130","[c]","17700","17280"
"Leaver CS","2021","60-64","No function","Operational Delivery","AO","345","[c]","21350","20690"
"Leaver CS","2021","60-64","No function","Operational Delivery","EO","145","[c]","28370","27130"
"Leaver CS","2021","60-64","No function","Operational Delivery","G6","15","[c]","73960","70750"
"Leaver CS","2021","60-64","No function","Operational Delivery","G7","25","[c]","58130","56680"
"Leaver CS","2021","60-64","No function","Operational Delivery","HEO","95","[c]","34650","33840"
"Leaver CS","2021","60-64","No function","Operational Delivery","SCS level","10","[c]","93790","87740"
