"Status","Year","Organisation","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","60","[c]","30330","26050"
"New entrant CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","London","Heterosexual / straight","680","[c]","37850","32330"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","London","LGBO","65","[c]","33310","32330"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","London","Undeclared","155","[c]","40490","32500"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","Outside London","Heterosexual / straight","870","[c]","32230","28590"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","Outside London","LGBO","50","[c]","29900","23140"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","Outside London","Undeclared","150","[c]","33860","28590"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scottish Government","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Unknown","45","[c]","24710","21050"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Undeclared","90","[c]","22930","20850"
"New entrant CS","2021","Scottish Forestry","Scottish Government","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scottish Government","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Heterosexual / straight","290","[c]","36420","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","LGBO","45","[c]","32760","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Unknown","425","[c]","38330","30650"
"New entrant CS","2021","Scottish Housing Regulator","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Outside London","Unknown","260","[c]","22090","20810"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Outside London","Heterosexual / straight","230","[c]","24980","20060"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Outside London","LGBO","30","[c]","25800","20060"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Outside London","Unknown","115","[c]","27180","20060"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Heterosexual / straight","140","[c]","38300","33500"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Unknown","35","[c]","28580","17910"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","London","Heterosexual / straight","35","[c]","34930","33960"
"New entrant CS","2021","The National Archives","The National Archives","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Outside London","Unknown","20","[c]","[c]","[c]"
