"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Mixed","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","EO","35","[c]","29580","31060"
"New entrant CS","2021","Undeclared","Undeclared","London","G6/G7","30","[c]","59120","57630"
"New entrant CS","2021","Undeclared","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","SEO/HEO","40","[c]","34480","32740"
"New entrant CS","2021","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","AA/AO","70","[c]","21150","21010"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","EO","60","[c]","26520","27570"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","SEO/HEO","45","[c]","34780","33000"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","EO","40","[c]","27980","29970"
"New entrant CS","2021","Undeclared","Unknown","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","SEO/HEO","90","[c]","34330","34710"
"New entrant CS","2021","Undeclared","Unknown","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","EO","50","[c]","28850","30280"
"New entrant CS","2021","Undeclared","White","London","G6/G7","35","[c]","58360","56270"
"New entrant CS","2021","Undeclared","White","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","SEO/HEO","115","[c]","34810","33570"
"New entrant CS","2021","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","AA/AO","295","[c]","20980","21010"
"New entrant CS","2021","Undeclared","White","Outside London","EO","285","[c]","27130","27570"
"New entrant CS","2021","Undeclared","White","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","SEO/HEO","130","[c]","34010","31810"
"New entrant CS","2021","Undeclared","White","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","AA/AO","40","[c]","23360","24220"
"New entrant CS","2021","Unknown","Asian","London","EO","75","[c]","28530","27680"
"New entrant CS","2021","Unknown","Asian","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","SEO/HEO","65","[c]","36620","35050"
"New entrant CS","2021","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","AA/AO","90","[c]","21190","20920"
"New entrant CS","2021","Unknown","Asian","Outside London","EO","60","[c]","26390","25480"
"New entrant CS","2021","Unknown","Asian","Outside London","G6/G7","30","[c]","55320","49860"
"New entrant CS","2021","Unknown","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","SEO/HEO","65","[c]","35630","36500"
"New entrant CS","2021","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","EO","40","[c]","29100","28500"
"New entrant CS","2021","Unknown","Black","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","SEO/HEO","50","[c]","38340","39750"
"New entrant CS","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","SEO/HEO","30","[c]","36170","34020"
"New entrant CS","2021","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","AA/AO","40","[c]","20980","21010"
"New entrant CS","2021","Unknown","Mixed","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
