"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Declared non-disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","London","520","505","53740","52850"
"In post","2021","40-49","Declared non-disabled","Finance","Outside London","1230","1175","40900","37410"
"In post","2021","40-49","Declared non-disabled","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","London","425","405","51470","46650"
"In post","2021","40-49","Declared non-disabled","Human Resources","Outside London","1000","945","38640","34920"
"In post","2021","40-49","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Inspector of Education and Training","London","65","65","64850","64500"
"In post","2021","40-49","Declared non-disabled","Inspector of Education and Training","Outside London","175","175","66600","74730"
"In post","2021","40-49","Declared non-disabled","Intelligence Analysis","London","220","205","40680","35200"
"In post","2021","40-49","Declared non-disabled","Intelligence Analysis","Outside London","380","365","30750","27380"
"In post","2021","40-49","Declared non-disabled","Intelligence Analysis","Overseas","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Internal Audit","London","40","40","56990","53240"
"In post","2021","40-49","Declared non-disabled","Internal Audit","Outside London","100","95","43800","42570"
"In post","2021","40-49","Declared non-disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","International Trade","London","95","90","53910","52070"
"In post","2021","40-49","Declared non-disabled","International Trade","Outside London","35","35","40360","32120"
"In post","2021","40-49","Declared non-disabled","International Trade","Overseas","30","30","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Knowledge and Information Management","London","135","125","44480","40070"
"In post","2021","40-49","Declared non-disabled","Knowledge and Information Management","Outside London","255","245","37520","35300"
"In post","2021","40-49","Declared non-disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","London","915","835","59750","61860"
"In post","2021","40-49","Declared non-disabled","Legal","Outside London","1470","1355","47310","49580"
"In post","2021","40-49","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Medicine","London","65","60","75750","77880"
"In post","2021","40-49","Declared non-disabled","Medicine","Outside London","385","345","52510","41720"
"In post","2021","40-49","Declared non-disabled","Medicine","Overseas","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Operational Delivery","London","4055","3810","36990","32660"
"In post","2021","40-49","Declared non-disabled","Operational Delivery","Outside London","22385","20690","29420","26470"
"In post","2021","40-49","Declared non-disabled","Operational Delivery","Overseas","65","65","43750","32010"
"In post","2021","40-49","Declared non-disabled","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Operational Research","London","45","40","59890","60350"
"In post","2021","40-49","Declared non-disabled","Operational Research","Outside London","110","105","46650","46130"
"In post","2021","40-49","Declared non-disabled","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other","London","590","570","49260","41970"
"In post","2021","40-49","Declared non-disabled","Other","Outside London","2365","2270","30720","26670"
"In post","2021","40-49","Declared non-disabled","Other","Overseas","45","45","60970","64840"
"In post","2021","40-49","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Planning","London","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Planning","Outside London","30","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Planning Inspectors","Outside London","70","65","54800","58810"
"In post","2021","40-49","Declared non-disabled","Policy","London","2760","2615","58000","57460"
"In post","2021","40-49","Declared non-disabled","Policy","Outside London","1545","1460","45290","43760"
"In post","2021","40-49","Declared non-disabled","Policy","Overseas","445","445","54880","56110"
"In post","2021","40-49","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","London","675","655","55550","54860"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Outside London","2345","2275","42370","40000"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Overseas","30","30","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","London","190","180","46140","40790"
"In post","2021","40-49","Declared non-disabled","Property","Outside London","865","835","36770","33300"
"In post","2021","40-49","Declared non-disabled","Property","Overseas","40","40","40520","38220"
"In post","2021","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Psychology","London","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Psychology","Outside London","200","185","45130","47000"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","London","205","195","52500","52620"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","Outside London","1800","1710","42750","40940"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","Overseas","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","London","175","170","44210","42290"
"In post","2021","40-49","Declared non-disabled","Security","Outside London","855","845","30550","26750"
"In post","2021","40-49","Declared non-disabled","Security","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Social Research","London","70","65","58850","58710"
"In post","2021","40-49","Declared non-disabled","Social Research","Outside London","95","85","44750","47000"
"In post","2021","40-49","Declared non-disabled","Statistics","London","130","125","55640","57650"
"In post","2021","40-49","Declared non-disabled","Statistics","Outside London","170","165","47310","49100"
"In post","2021","40-49","Declared non-disabled","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Tax","London","225","215","43500","36240"
"In post","2021","40-49","Declared non-disabled","Tax","Outside London","1720","1645","35890","31810"
"In post","2021","40-49","Declared non-disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","London","2620","2470","44590","33730"
"In post","2021","40-49","Declared non-disabled","Unknown","Outside London","17505","15845","29920","27570"
"In post","2021","40-49","Declared non-disabled","Unknown","Overseas","75","75","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Unknown","175","160","32950","27570"
"In post","2021","40-49","Declared non-disabled","Veterinarian","London","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Veterinarian","Outside London","120","115","43500","38300"
"In post","2021","40-49","Undeclared","Commercial","London","15","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Outside London","65","65","43860","41170"
"In post","2021","40-49","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","London","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","London","45","40","58330","57460"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","Outside London","160","155","38990","38450"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Economics","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","London","35","35","51850","54200"
"In post","2021","40-49","Undeclared","Finance","Outside London","100","95","38720","36240"
"In post","2021","40-49","Undeclared","Human Resources","London","35","35","45770","44410"
"In post","2021","40-49","Undeclared","Human Resources","Outside London","70","65","34830","33300"
"In post","2021","40-49","Undeclared","Intelligence Analysis","London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Intelligence Analysis","Outside London","60","55","32000","30450"
"In post","2021","40-49","Undeclared","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","Outside London","35","35","39550","38630"
"In post","2021","40-49","Undeclared","Legal","London","70","65","57270","59160"
"In post","2021","40-49","Undeclared","Legal","Outside London","95","90","39630","38120"
"In post","2021","40-49","Undeclared","Medicine","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Medicine","Outside London","30","30","59220","46020"
"In post","2021","40-49","Undeclared","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Delivery","London","475","450","35710","34320"
"In post","2021","40-49","Undeclared","Operational Delivery","Outside London","2645","2480","29580","28350"
"In post","2021","40-49","Undeclared","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","Outside London","15","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Other","London","45","45","39530","33390"
"In post","2021","40-49","Undeclared","Other","Outside London","190","180","31360","26670"
