"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Department for Work and Pensions","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
