"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","No function","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","East Midlands (England)","35","[c]","26170","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","East of England","35","[c]","27700","28430"
"New entrant CS","2021","Undeclared","Unknown","Unknown","London","140","[c]","30100","31060"
"New entrant CS","2021","Undeclared","Unknown","Unknown","North East (England)","45","[c]","24560","21010"
"New entrant CS","2021","Undeclared","Unknown","Unknown","North West (England)","85","[c]","25730","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Scotland","55","[c]","26150","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","South East (England)","95","[c]","26780","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","South West (England)","40","[c]","25320","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","West Midlands (England)","35","[c]","25060","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Yorkshire and The Humber","80","[c]","26000","27570"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","London","70","[c]","31630","31800"
"New entrant CS","2021","Unknown","Analysis","Economics","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","Wales","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","London","55","[c]","53790","53360"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Research","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","Wales","40","[c]","31370","29540"
"New entrant CS","2021","Unknown","Analysis","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Statistics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Statistics","London","60","[c]","34350","32540"
"New entrant CS","2021","Unknown","Analysis","Statistics","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Statistics","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Statistics","Wales","35","[c]","32220","29540"
