"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Digital, Data & Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","No function","Heterosexual / straight","85","[c]","33780","32000"
"Leaver Dept.","2021","30-39","Asian","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Heterosexual / straight","110","[c]","34230","29290"
"Leaver Dept.","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","No function","Heterosexual / straight","40","[c]","32750","26410"
"Leaver Dept.","2021","30-39","Black","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Heterosexual / straight","45","[c]","30740","27780"
"Leaver Dept.","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
