"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Justice","Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Warwickshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Cumbria","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Essex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Northamptonshire","Outside London","Heterosexual / straight","55","[c]","21110","22850"
"New entrant CS","2021","Ministry of Justice","West Northamptonshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Northamptonshire","Outside London","Unknown","45","[c]","19550","18880"
"New entrant CS","2021","Ministry of Justice","West Surrey","Outside London","Heterosexual / straight","65","[c]","25180","24440"
"New entrant CS","2021","Ministry of Justice","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Surrey","Outside London","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (North East)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (South West)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (South West)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Sussex (South West)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Westminster","London","Heterosexual / straight","245","[c]","35050","30850"
"New entrant CS","2021","Ministry of Justice","Westminster","London","LGBO","40","[c]","34380","30850"
"New entrant CS","2021","Ministry of Justice","Westminster","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Westminster","London","Unknown","235","[c]","35840","30850"
"New entrant CS","2021","Ministry of Justice","Wiltshire","Outside London","Heterosexual / straight","50","[c]","23170","22920"
"New entrant CS","2021","Ministry of Justice","Wiltshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wiltshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wirral","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wolverhampton","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wolverhampton","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Worcestershire","Outside London","Heterosexual / straight","115","[c]","22940","22850"
"New entrant CS","2021","Ministry of Justice","Worcestershire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Worcestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Worcestershire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","York","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","York","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","80","[c]","33290","32770"
"New entrant CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Belfast","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Birmingham","Outside London","Heterosexual / straight","65","[c]","33790","32770"
"New entrant CS","2021","National Crime Agency","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Birmingham","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Birmingham","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Central Hampshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Chorley and West Lancashire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Chorley and West Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Coventry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Devon CC","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Kent","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Heart of Essex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hertfordshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lambeth","London","Heterosexual / straight","230","[c]","38080","36200"
"New entrant CS","2021","National Crime Agency","Lambeth","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lambeth","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lambeth","London","Unknown","55","[c]","41930","36740"
"New entrant CS","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Liverpool","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Medway","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Sheffield","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Nottinghamshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
