"Status","Year","Age","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","South West (England)","Dorset and Somerset","Female","585","515","29520","27570"
"In post","2021","40-49","South West (England)","Dorset and Somerset","Male","560","555","33010","31650"
"In post","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","3250","2940","37440","33630"
"In post","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","3380","3345","42200","40280"
"In post","2021","40-49","Unknown","Unknown","Female","230","215","34550","30780"
"In post","2021","40-49","Unknown","Unknown","Male","495","495","39250","34160"
"In post","2021","40-49","Wales","East Wales","Female","2605","2355","34770","30130"
"In post","2021","40-49","Wales","East Wales","Male","2090","2060","38020","32220"
"In post","2021","40-49","Wales","West Wales and The Valleys","Female","2405","2140","29340","26780"
"In post","2021","40-49","Wales","West Wales and The Valleys","Male","1555","1530","32190","27570"
"In post","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","515","465","29690","27570"
"In post","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","395","390","30640","28200"
"In post","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","Female","1080","980","31120","27570"
"In post","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","Male","740","730","32260","29670"
"In post","2021","40-49","West Midlands (England)","West Midlands","Female","2775","2450","32300","27570"
"In post","2021","40-49","West Midlands (England)","West Midlands","Male","1690","1665","34700","29980"
"In post","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","550","480","27470","27370"
"In post","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","445","435","30040","27570"
"In post","2021","40-49","Yorkshire and The Humber","North Yorkshire","Female","635","590","35890","31660"
"In post","2021","40-49","Yorkshire and The Humber","North Yorkshire","Male","515","510","37270","33300"
"In post","2021","40-49","Yorkshire and The Humber","South Yorkshire","Female","1375","1185","32910","27570"
"In post","2021","40-49","Yorkshire and The Humber","South Yorkshire","Male","1045","1025","35530","31650"
"In post","2021","40-49","Yorkshire and The Humber","West Yorkshire","Female","2315","2045","33160","28130"
"In post","2021","40-49","Yorkshire and The Humber","West Yorkshire","Male","1750","1715","34470","31650"
"In post","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Female","2255","2040","31540","27570"
"In post","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Male","1625","1570","35080","31650"
"In post","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","1110","990","26960","26120"
"In post","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","775","755","30750","27570"
"In post","2021","50-59","East Midlands (England)","Lincolnshire","Female","535","495","27100","26670"
"In post","2021","50-59","East Midlands (England)","Lincolnshire","Male","545","530","30740","28410"
"In post","2021","50-59","East of England","Bedfordshire and Hertfordshire","Female","785","720","32130","29290"
"In post","2021","50-59","East of England","Bedfordshire and Hertfordshire","Male","580","560","35760","32530"
"In post","2021","50-59","East of England","East Anglia","Female","2060","1890","29620","27570"
"In post","2021","50-59","East of England","East Anglia","Male","2060","2015","33370","31650"
"In post","2021","50-59","East of England","Essex","Female","1155","1045","30810","29290"
"In post","2021","50-59","East of England","Essex","Male","865","830","35130","31810"
"In post","2021","50-59","London","Inner London - East","Female","2480","2340","41010","32520"
"In post","2021","50-59","London","Inner London - East","Male","2045","2005","47120","40170"
"In post","2021","50-59","London","Inner London - West","Female","6065","5825","47890","41760"
"In post","2021","50-59","London","Inner London - West","Male","6215","6160","52670","47020"
"In post","2021","50-59","London","Outer London - East and North East","Female","715","650","30340","30810"
"In post","2021","50-59","London","Outer London - East and North East","Male","460","455","32830","31880"
"In post","2021","50-59","London","Outer London - South","Female","2125","1990","36630","31210"
"In post","2021","50-59","London","Outer London - South","Male","1475","1455","41640","36620"
"In post","2021","50-59","London","Outer London - West and North West","Female","1355","1245","33650","31060"
"In post","2021","50-59","London","Outer London - West and North West","Male","1280","1215","35440","31520"
"In post","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Female","3975","3350","27730","23130"
"In post","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Male","2305","2195","31510","27570"
"In post","2021","50-59","North East (England)","Tees Valley and Durham","Female","1775","1560","27970","27130"
"In post","2021","50-59","North East (England)","Tees Valley and Durham","Male","1280","1220","31660","31650"
"In post","2021","50-59","North West (England)","Cheshire","Female","640","580","29960","27570"
"In post","2021","50-59","North West (England)","Cheshire","Male","555","540","35720","32770"
"In post","2021","50-59","North West (England)","Cumbria","Female","370","330","27300","25190"
"In post","2021","50-59","North West (England)","Cumbria","Male","315","310","31570","27380"
"In post","2021","50-59","North West (England)","Greater Manchester","Female","3405","3115","30750","27570"
"In post","2021","50-59","North West (England)","Greater Manchester","Male","2330","2270","34130","30670"
"In post","2021","50-59","North West (England)","Lancashire","Female","3000","2675","28720","27570"
"In post","2021","50-59","North West (England)","Lancashire","Male","1895","1815","31600","27570"
"In post","2021","50-59","North West (England)","Merseyside","Female","3540","3130","29040","26370"
"In post","2021","50-59","North West (England)","Merseyside","Male","2160","2080","32340","27570"
"In post","2021","50-59","Northern Ireland","Northern Ireland","Female","550","505","30380","27650"
"In post","2021","50-59","Northern Ireland","Northern Ireland","Male","655","645","29200","25560"
"In post","2021","50-59","Overseas","Overseas","Female","345","340","51910","46620"
"In post","2021","50-59","Overseas","Overseas","Male","645","645","54040","54340"
"In post","2021","50-59","Scotland","Eastern Scotland","Female","2860","2635","35530","29040"
"In post","2021","50-59","Scotland","Eastern Scotland","Male","2800","2735","37530","33650"
"In post","2021","50-59","Scotland","Highlands and Islands","Female","350","320","28380","27570"
"In post","2021","50-59","Scotland","Highlands and Islands","Male","355","350","30850","27570"
"In post","2021","50-59","Scotland","North Eastern Scotland","Female","240","220","32640","27570"
"In post","2021","50-59","Scotland","North Eastern Scotland","Male","340","330","42900","35110"
"In post","2021","50-59","Scotland","Southern Scotland","Female","1160","1005","28690","26120"
"In post","2021","50-59","Scotland","Southern Scotland","Male","765","725","32410","27680"
"In post","2021","50-59","Scotland","West Central Scotland","Female","3140","2785","30060","27370"
"In post","2021","50-59","Scotland","West Central Scotland","Male","2705","2615","33790","31810"
"In post","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","1460","1360","32480","29290"
"In post","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","1485","1460","36910","34280"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","Female","2510","2255","30210","27380"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","Male","2635","2525","35320","32680"
"In post","2021","50-59","South East (England)","Kent","Female","1335","1225","29550","28080"
"In post","2021","50-59","South East (England)","Kent","Male","1380","1315","32520","30810"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","Female","1500","1345","30430","27570"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","Male","1220","1170","33140","29390"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Female","350","315","26770","27570"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Male","295","285","27080","26670"
"In post","2021","50-59","South West (England)","Devon","Female","1345","1190","29810","27570"
"In post","2021","50-59","South West (England)","Devon","Male","1525","1480","35100","32040"
"In post","2021","50-59","South West (England)","Dorset and Somerset","Female","895","805","29080","27570"
"In post","2021","50-59","South West (England)","Dorset and Somerset","Male","970","950","32360","31650"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","3420","3185","36110","32700"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","4440","4370","43250","40580"
"In post","2021","50-59","Unknown","Unknown","Female","300","275","34020","30130"
"In post","2021","50-59","Unknown","Unknown","Male","685","680","41200","35380"
"In post","2021","50-59","Wales","East Wales","Female","2925","2660","32170","27570"
"In post","2021","50-59","Wales","East Wales","Male","2355","2295","36830","31810"
"In post","2021","50-59","Wales","West Wales and The Valleys","Female","2795","2480","28840","26780"
"In post","2021","50-59","Wales","West Wales and The Valleys","Male","1630","1570","33790","27570"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","720","650","27660","26600"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","645","635","31500","31420"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Female","1520","1375","30000","27570"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Male","1325","1290","33220","31180"
"In post","2021","50-59","West Midlands (England)","West Midlands","Female","3210","2865","30580","27570"
"In post","2021","50-59","West Midlands (England)","West Midlands","Male","2040","1980","34810","28570"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","830","725","27410","27330"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","870","840","30440","27570"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","Female","825","765","35420","30210"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","Male","835","825","34590","31000"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","Female","1795","1595","30930","27570"
