"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","Finance","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Essex Haven Gateway","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Essex Haven Gateway","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Essex Haven Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Glasgow City","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Herefordshire, County of","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Hertfordshire","EO","15","15","30560","30750"
"In post","2021","Ministry of Defence","Finance","Hertfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Hertfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Hertfordshire","SEO/HEO","35","35","42740","40780"
"In post","2021","Ministry of Defence","Finance","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lancaster and Wyre","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lancaster and Wyre","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lincolnshire","AA/AO","15","15","20840","20920"
"In post","2021","Ministry of Defence","Finance","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Liverpool","AA/AO","40","40","21390","21580"
"In post","2021","Ministry of Defence","Finance","Liverpool","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Liverpool","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Liverpool","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Manchester","SEO/HEO","10","10","41600","40710"
"In post","2021","Ministry of Defence","Finance","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Hampshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Yorkshire CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Yorkshire CC","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Overseas","EO","10","10","28380","26670"
"In post","2021","Ministry of Defence","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Overseas","SEO/HEO","15","15","37060","33630"
"In post","2021","Ministry of Defence","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Oxfordshire","AA/AO","10","10","21120","20920"
"In post","2021","Ministry of Defence","Finance","Oxfordshire","EO","10","10","26880","26670"
"In post","2021","Ministry of Defence","Finance","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Oxfordshire","SEO/HEO","15","15","37030","33300"
"In post","2021","Ministry of Defence","Finance","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Plymouth","SEO/HEO","10","10","39150","38520"
"In post","2021","Ministry of Defence","Finance","Plymouth","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Portsmouth","AA/AO","15","15","21420","21130"
"In post","2021","Ministry of Defence","Finance","Portsmouth","EO","30","25","27090","26670"
"In post","2021","Ministry of Defence","Finance","Portsmouth","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Portsmouth","SEO/HEO","60","55","40020","40580"
"In post","2021","Ministry of Defence","Finance","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Somerset","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Somerset","SEO/HEO","10","10","39270","38260"
"In post","2021","Ministry of Defence","Finance","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","South Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Staffordshire CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Staffordshire CC","EO","15","15","26700","26670"
"In post","2021","Ministry of Defence","Finance","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Staffordshire CC","SEO/HEO","20","20","39620","33380"
"In post","2021","Ministry of Defence","Finance","Suffolk","AA/AO","10","10","21460","21580"
"In post","2021","Ministry of Defence","Finance","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Westminster","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Westminster","EO","30","30","29820","30370"
"In post","2021","Ministry of Defence","Finance","Westminster","G6/G7","45","45","64970","62730"
"In post","2021","Ministry of Defence","Finance","Westminster","SCS level","15","15","93520","93980"
"In post","2021","Ministry of Defence","Finance","Westminster","SEO/HEO","80","75","44630","45200"
"In post","2021","Ministry of Defence","Finance","Wiltshire","AA/AO","15","15","21310","21130"
"In post","2021","Ministry of Defence","Finance","Wiltshire","EO","50","45","26780","26670"
"In post","2021","Ministry of Defence","Finance","Wiltshire","G6/G7","20","20","58820","57540"
"In post","2021","Ministry of Defence","Finance","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Wiltshire","SEO/HEO","80","80","38960","40000"
"In post","2021","Ministry of Defence","Finance","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","York","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","90","80","21050","20920"
"In post","2021","Ministry of Defence","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","65","55","22520","21000"
"In post","2021","Ministry of Defence","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","55","50","57940","54710"
"In post","2021","Ministry of Defence","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","130","120","34170","33300"
"In post","2021","Ministry of Defence","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","30","25","41590","40450"
"In post","2021","Ministry of Defence","Human Resources","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Buckinghamshire CC","AA/AO","20","20","22690","22920"
"In post","2021","Ministry of Defence","Human Resources","Buckinghamshire CC","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Buckinghamshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Buckinghamshire CC","SEO/HEO","10","10","39460","42580"
"In post","2021","Ministry of Defence","Human Resources","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
