"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal Aid Agency","South West (England)","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Central Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Swansea","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","Birmingham","Heterosexual / straight","75","75","26010","22570"
"In post","2021","Legal Aid Agency","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","Birmingham","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","Birmingham","Unknown","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Leeds","Heterosexual / straight","35","35","28450","27320"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Leeds","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Essex Haven Gateway","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","Bexley and Greenwich","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Sefton","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","Heterosexual / straight","35","35","38160","31780"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","45","40","34780","31750"
"In post","2021","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","35","30","48230","46970"
"In post","2021","Maritime and Coastguard Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","Undeclared","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Shetland Islands","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Shetland Islands","Undeclared","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","East Kent","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","East Kent","LGBO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","East Kent","Undeclared","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","South Hampshire","Heterosexual / straight","95","95","33530","31700"
"In post","2021","Maritime and Coastguard Agency","South East (England)","South Hampshire","LGBO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","South Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","South Hampshire","Unknown","40","40","28840","26590"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Southampton","Heterosexual / straight","400","380","39390","38650"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Southampton","LGBO","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Southampton","Undeclared","60","55","38570","38650"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Southampton","Unknown","50","45","30700","26350"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Plymouth","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Plymouth","Undeclared","5","5","[c]","[c]"
