"Status","Year","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for International Trade","Cambridgeshire CC","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Glasgow City","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Glasgow City","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","HEO","Male","30","[c]","31710","31180"
"Leaver Dept.","2021","Department for International Trade","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Westminster","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Aberdeen City and Aberdeenshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Aberdeen City and Aberdeenshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Barnet","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Barnet","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bexley and Greenwich","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bexley and Greenwich","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Birmingham","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Birmingham","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bristol, City of","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bristol, City of","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bristol, City of","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Bristol, City of","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Cardiff and Vale of Glamorgan","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Cardiff and Vale of Glamorgan","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Conwy and Denbighshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Conwy and Denbighshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Kent","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Merseyside","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Merseyside","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Leeds","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Leeds","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Leeds","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Leeds","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Mid Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Mid Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Nottingham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Sefton","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Sefton","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Sheffield","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Sheffield","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Shropshire CC","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Shropshire CC","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Shropshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Shropshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South Hampshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South West Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South West Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Southampton","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Staffordshire CC","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Staffordshire CC","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Staffordshire CC","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Staffordshire CC","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Swansea","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Tyneside","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Surrey","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Surrey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Surrey","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Surrey","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Surrey","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Surrey","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Sussex (South West)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Sussex (South West)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","HEO","Male","40","[c]","35130","34700"
"Leaver Dept.","2021","Department for Transport","Westminster","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Westminster","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Angus and Dundee City","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Angus and Dundee City","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Angus and Dundee City","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Angus and Dundee City","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Angus and Dundee City","G7","Female","[c]","[c]","[c]","[c]"
