"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Other","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Operational Delivery","70","[c]","24170","20880"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office for Standards in Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
