"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Office for Standards in Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","AA/AO","AA","25","[c]","20670","20640"
"Leaver CS","2021","65+","Scottish Government","AA/AO","AO","30","[c]","23990","23340"
"Leaver CS","2021","65+","Scottish Government","EO","EO","15","[c]","31270","33650"
"Leaver CS","2021","65+","Scottish Government","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","SEO/HEO","HEO","15","[c]","36290","35110"
"Leaver CS","2021","65+","Scottish Government","SEO/HEO","SEO","15","[c]","48880","46600"
"Leaver CS","2021","65+","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","AA/AO","AA","10","[c]","20550","20890"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","AA/AO","AO","25","[c]","19500","19520"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","AA/AO","AO","20","[c]","22610","21950"
"Leaver Dept.","2021","20-29","Attorney General's Departments","EO","EO","20","[c]","27190","27350"
"Leaver Dept.","2021","20-29","Attorney General's Departments","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","SEO/HEO","HEO","15","[c]","31920","31180"
"Leaver Dept.","2021","20-29","Attorney General's Departments","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","AA/AO","AO","30","[c]","21720","20800"
"Leaver Dept.","2021","20-29","Cabinet Office","EO","EO","90","[c]","27200","27500"
"Leaver Dept.","2021","20-29","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","G6/G7","G7","50","[c]","54070","54700"
"Leaver Dept.","2021","20-29","Cabinet Office","SEO/HEO","HEO","545","[c]","31910","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","SEO/HEO","SEO","30","[c]","40690","40600"
"Leaver Dept.","2021","20-29","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AO","15","[c]","21150","20880"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","EO","EO","40","[c]","26510","27010"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G7","50","[c]","53100","53380"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","90","[c]","32380","32830"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","35","[c]","39790","39250"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","EO","EO","25","[c]","25390","25110"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","G6/G7","G7","20","[c]","52890","51040"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","50","[c]","34820","32620"
"Leaver Dept.","2021","20-29","Department for Education","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","EO","EO","20","[c]","27890","28500"
"Leaver Dept.","2021","20-29","Department for Education","G6/G7","G7","10","[c]","53320","53850"
"Leaver Dept.","2021","20-29","Department for Education","SEO/HEO","HEO","40","[c]","34290","33560"
"Leaver Dept.","2021","20-29","Department for Education","SEO/HEO","SEO","10","[c]","41640","40780"
"Leaver Dept.","2021","20-29","Department for Education","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","AO","25","[c]","21470","21050"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","EO","EO","35","[c]","28530","28170"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","G6/G7","G7","20","[c]","53220","53200"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","110","[c]","33260","33120"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","25","[c]","39920","39420"
"Leaver Dept.","2021","20-29","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","EO","EO","20","[c]","26220","25890"
"Leaver Dept.","2021","20-29","Department for International Trade","G6/G7","G7","20","[c]","51700","51970"
"Leaver Dept.","2021","20-29","Department for International Trade","SEO/HEO","HEO","55","[c]","31560","31180"
"Leaver Dept.","2021","20-29","Department for International Trade","SEO/HEO","SEO","30","[c]","38110","38540"
"Leaver Dept.","2021","20-29","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","AA/AO","AO","30","[c]","21590","21590"
"Leaver Dept.","2021","20-29","Department for Transport","EO","EO","25","[c]","29460","29640"
"Leaver Dept.","2021","20-29","Department for Transport","G6/G7","G7","10","[c]","53540","53150"
"Leaver Dept.","2021","20-29","Department for Transport","SEO/HEO","HEO","50","[c]","34870","34700"
"Leaver Dept.","2021","20-29","Department for Transport","SEO/HEO","SEO","15","[c]","42000","42460"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","AA/AO","AO","120","[c]","21310","21010"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","EO","EO","170","[c]","28310","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","G6/G7","G7","10","[c]","55290","54470"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","SEO/HEO","HEO","50","[c]","33210","31990"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","SEO/HEO","SEO","15","[c]","39150","39960"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","75","[c]","36530","38600"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","AA/AO","AO","295","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","EO","EO","110","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","SEO/HEO","HEO","75","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","SEO/HEO","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","AA/AO","AO","55","[c]","21710","21010"
"Leaver Dept.","2021","20-29","Home Office","EO","EO","120","[c]","26820","27570"
"Leaver Dept.","2021","20-29","Home Office","G6/G7","G7","20","[c]","56700","57460"
"Leaver Dept.","2021","20-29","Home Office","SEO/HEO","HEO","125","[c]","34360","34250"
"Leaver Dept.","2021","20-29","Home Office","SEO/HEO","SEO","30","[c]","41610","41960"
"Leaver Dept.","2021","20-29","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","AA/AO","AO","25","[c]","22060","20920"
"Leaver Dept.","2021","20-29","Ministry of Defence","EO","EO","90","[c]","24580","25300"
"Leaver Dept.","2021","20-29","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","SEO/HEO","HEO","115","[c]","29420","28900"
"Leaver Dept.","2021","20-29","Ministry of Defence","SEO/HEO","SEO","35","[c]","42570","44090"
"Leaver Dept.","2021","20-29","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","EO","EO","50","[c]","27310","27310"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","G7","15","[c]","52430","51580"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","75","[c]","32760","32970"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","15","[c]","39140","38820"
"Leaver Dept.","2021","20-29","Ministry of Justice","AA/AO","AA","20","[c]","18340","16840"
"Leaver Dept.","2021","20-29","Ministry of Justice","AA/AO","AO","155","[c]","20270","19930"
"Leaver Dept.","2021","20-29","Ministry of Justice","EO","EO","70","[c]","24290","26410"
"Leaver Dept.","2021","20-29","Ministry of Justice","G6/G7","G7","20","[c]","55750","58130"
"Leaver Dept.","2021","20-29","Ministry of Justice","SEO/HEO","HEO","70","[c]","30950","30850"
"Leaver Dept.","2021","20-29","Ministry of Justice","SEO/HEO","SEO","45","[c]","37680","36800"
