"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs","EO","160","[c]","25500","25560"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs","SEO/HEO","45","[c]","31810","31810"
"New entrant CS","2021","30-39","Communications","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs","EO","20","[c]","25930","25560"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs","SEO/HEO","10","[c]","32530","31810"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs","AA/AO","205","[c]","20300","20140"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs","EO","10","[c]","25420","25560"
"New entrant CS","2021","30-39","Digital, Data & Technology","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office","G6/G7","35","[c]","54310","54700"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office","SEO/HEO","20","[c]","37390","37300"
"New entrant CS","2021","30-39","Digital, Data & Technology","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","15","[c]","27430","25270"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","30","[c]","38070","37420"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education","G6/G7","15","[c]","54620","53420"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education","SEO/HEO","15","[c]","35480","36500"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","15","[c]","50160","48920"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","33570","35900"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Transport","G6/G7","10","[c]","64190","61560"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Transport","SEO/HEO","25","[c]","36380","34710"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","EO","10","[c]","27480","27130"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","SEO/HEO","15","[c]","39010","38450"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","EO","10","[c]","25560","25560"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","35","[c]","35090","31810"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice","G6/G7","50","[c]","61220","60000"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice","SEO/HEO","30","[c]","37220","38270"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office for Standards in Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Other Cabinet Office Agencies","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","United Kingdom Statistics Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","United Kingdom Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","United Kingdom Statistics Authority","SEO/HEO","25","[c]","34800","36030"
"New entrant CS","2021","30-39","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
