"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","40","[c]","29500","26350"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
