"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Public Health England","Department of Health and Social Care","AA/AO","55","[c]","20990","19630"
"New entrant CS","2021","Asian","Public Health England","Department of Health and Social Care","EO","50","[c]","25180","25010"
"New entrant CS","2021","Asian","Public Health England","Department of Health and Social Care","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Public Health England","Department of Health and Social Care","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Public Health England","Department of Health and Social Care","SEO/HEO","95","[c]","34140","32350"
"New entrant CS","2021","Asian","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Registers of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Registers of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Revenue Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Revenue Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Revenue Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Forestry","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Forestry","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Forestry","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Housing Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Prison Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Prison Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Prison Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Public Pensions Agency","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","Scottish Government","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Standards and Testing Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Standards and Testing Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Student Awards Agency for Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Submarine Delivery Agency","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Teaching Regulation Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Teaching Regulation Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Teaching Regulation Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Transport Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Transport Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Transport Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","UK Export Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Valuation Office Agency","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Valuation Office Agency","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Vehicle Certification Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Vehicle Certification Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Water Services Regulation Authority","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
