"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data and Technology","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Sussex (South West)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","G7","20","[c]","57970","56000"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Westminster","London","SEO","10","[c]","44620","44880"
"Leaver CS","2021","Digital, Data and Technology","Wiltshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Wiltshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Worcestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","York","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Monmouthshire and Newport","Outside London","AO","25","[c]","19130","19130"
"Leaver CS","2021","Economics","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Westminster","London","AO","35","[c]","22570","24300"
"Leaver CS","2021","Economics","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Westminster","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Westminster","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Economics","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Belfast","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Berkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Buckinghamshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Buckinghamshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Buckinghamshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Central Hampshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Croydon","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Croydon","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Croydon","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Croydon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Durham CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Hertfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Leicester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Liverpool","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Liverpool","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Milton Keynes","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Milton Keynes","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Norwich and East Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Portsmouth","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Portsmouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Portsmouth","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Sheffield","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Solihull","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Southampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Swansea","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Swansea","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Swansea","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tower Hamlets","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tower Hamlets","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tyneside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Sussex (North East)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Sussex (South West)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","G7","15","[c]","62720","61270"
"Leaver CS","2021","Finance","Westminster","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Westminster","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
