"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Property","Department for Education","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","Tees Valley and Durham","45","[c]","22890","20880"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Other Cabinet Office Agencies","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","North Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Transport","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","29640","25540"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Defence","West Central Scotland","35","[c]","23610","23540"
"New entrant CS","2021","Unknown","Security","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
