"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","Westminster","40","[c]","28820","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Intelligence Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Intelligence Analysis","Leeds","10","[c]","39240","34810"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Intelligence Analysis","Westminster","55","[c]","53400","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Medicine","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","Westminster","25","[c]","34380","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","Leeds","165","[c]","38280","36820"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","Westminster","430","[c]","39750","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Social Research","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Westminster","20","[c]","56010","53360"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","Unknown","Glasgow City","45","[c]","23650","20060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Commercial","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Communications","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","Swansea","50","[c]","33410","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Finance","Swansea","10","[c]","20180","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Human Resources","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Medicine","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","Swansea","240","[c]","20000","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Other","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Property","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Security","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Commercial","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Communications","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Communications","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Communications","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","Nottingham","20","[c]","42240","44310"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Finance","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Finance","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Knowledge and Information Management","Nottingham","15","[c]","39720","41650"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Knowledge and Information Management","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
