"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West Wales","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West Wales","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Staffordshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Staffordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Suffolk","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Suffolk","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","Outside London","Female","55","[c]","25960","24370"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","Outside London","Male","40","[c]","28020","24370"
"New entrant CS","2021","Animal and Plant Health Agency","West Sussex (North East)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Westminster","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Westminster","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Worcestershire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","York","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","York","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Westminster","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Westminster","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Croydon","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Croydon","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","Female","90","[c]","40130","35970"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","Male","70","[c]","46730","54700"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","120","[c]","34390","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","100","[c]","39570","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","London","Female","575","[c]","37300","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","London","Male","445","[c]","44360","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wiltshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","York","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","York","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
