"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Operational Delivery","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","AO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","EO","60","50","25860","25560"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","HEO","40","40","31440","31810"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","SEO","20","20","37280","38630"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","South Yorkshire","EO","10","10","25730","25560"
"In post","2021","Project Delivery","Operational Delivery","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","South Yorkshire","HEO","10","10","30200","30200"
"In post","2021","Project Delivery","Operational Delivery","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","AO","20","20","21420","21490"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","EO","60","50","24680","25560"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","HEO","25","20","31830","32100"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","SEO","15","15","39520","42890"
"In post","2021","Project Delivery","Operational Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","HEO","10","10","32880","33160"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Midlands","EO","15","10","26250","26000"
"In post","2021","Project Delivery","Operational Delivery","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Midlands","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Midlands","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Wales and The Valleys","AO","10","10","20530","20140"
"In post","2021","Project Delivery","Operational Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","EO","30","25","24810","25560"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","HEO","25","25","29530","28900"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","SEO","15","15","36250","35290"
"In post","2021","Project Delivery","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Research","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Bedfordshire and Hertfordshire","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Other","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","20","15","21840","21600"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","HEO","30","25","30490","29910"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","15","38830","39660"
"In post","2021","Project Delivery","Other","Cumbria","EO","65","65","20980","20440"
"In post","2021","Project Delivery","Other","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Cumbria","HEO","10","10","26490","27220"
"In post","2021","Project Delivery","Other","Cumbria","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Other","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Devon","EO","30","30","20910","20540"
"In post","2021","Project Delivery","Other","Devon","HEO","10","10","28500","28460"
"In post","2021","Project Delivery","Other","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Dorset and Somerset","EO","55","50","21760","20530"
"In post","2021","Project Delivery","Other","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Dorset and Somerset","HEO","40","40","29180","29090"
"In post","2021","Project Delivery","Other","Dorset and Somerset","SEO","20","20","39620","40360"
"In post","2021","Project Delivery","Other","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Other","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","East Anglia","HEO","25","25","28820","27610"
"In post","2021","Project Delivery","Other","East Anglia","SEO","10","10","39330","39370"
"In post","2021","Project Delivery","Other","East Wales","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Other","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Eastern Scotland","EO","15","10","21890","22150"
"In post","2021","Project Delivery","Other","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Other","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","460","420","21540","20230"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6","65","65","67580","66490"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G7","195","195","50780","50020"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","590","555","29020","28920"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","15","100080","97870"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","515","505","38680","39000"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Other","Greater Manchester","SEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Other","Hampshire and Isle of Wight","EO","125","120","21170","20730"
"In post","2021","Project Delivery","Other","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Hampshire and Isle of Wight","HEO","45","45","28710","28950"
"In post","2021","Project Delivery","Other","Hampshire and Isle of Wight","SEO","10","10","39220","39170"
"In post","2021","Project Delivery","Other","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","EO","90","90","20410","19810"
"In post","2021","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","HEO","20","20","27760","27370"
"In post","2021","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","SEO","10","5","[c]","[c]"
"In post","2021","Project Delivery","Other","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Inner London - East","HEO","[c]","[c]","[c]","[c]"
