"Status","Year","Function_of_post","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","LGBO","70","70","28320","23970"
"In post","2021","No function","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Undeclared","105","105","31030","31400"
"In post","2021","No function","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","225","215","27990","26300"
"In post","2021","No function","HM Prison and Probation Service","Inner London - East","Heterosexual / straight","995","970","34100","34100"
"In post","2021","No function","HM Prison and Probation Service","Inner London - East","LGBO","90","90","34510","34100"
"In post","2021","No function","HM Prison and Probation Service","Inner London - East","Undeclared","130","125","34970","33480"
"In post","2021","No function","HM Prison and Probation Service","Inner London - East","Unknown","320","310","31920","32100"
"In post","2021","No function","HM Prison and Probation Service","Inner London - West","Heterosexual / straight","1020","995","38510","34700"
"In post","2021","No function","HM Prison and Probation Service","Inner London - West","LGBO","75","75","38650","34940"
"In post","2021","No function","HM Prison and Probation Service","Inner London - West","Undeclared","100","95","38880","35320"
"In post","2021","No function","HM Prison and Probation Service","Inner London - West","Unknown","410","390","33720","31540"
"In post","2021","No function","HM Prison and Probation Service","Kent","Heterosexual / straight","1710","1635","30350","30400"
"In post","2021","No function","HM Prison and Probation Service","Kent","LGBO","120","120","32020","31650"
"In post","2021","No function","HM Prison and Probation Service","Kent","Undeclared","170","155","31750","31180"
"In post","2021","No function","HM Prison and Probation Service","Kent","Unknown","475","450","28710","29920"
"In post","2021","No function","HM Prison and Probation Service","Lancashire","Heterosexual / straight","1600","1485","29590","27380"
"In post","2021","No function","HM Prison and Probation Service","Lancashire","LGBO","100","100","29230","26810"
"In post","2021","No function","HM Prison and Probation Service","Lancashire","Undeclared","160","145","30620","31180"
"In post","2021","No function","HM Prison and Probation Service","Lancashire","Unknown","530","480","27820","27380"
"In post","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","1220","1155","28880","26810"
"In post","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","LGBO","75","70","29360","27380"
"In post","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Undeclared","165","155","30410","28220"
"In post","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Unknown","300","275","27820","25790"
"In post","2021","No function","HM Prison and Probation Service","Lincolnshire","Heterosexual / straight","610","585","28740","26850"
"In post","2021","No function","HM Prison and Probation Service","Lincolnshire","LGBO","40","40","28450","26810"
"In post","2021","No function","HM Prison and Probation Service","Lincolnshire","Undeclared","65","60","32850","31650"
"In post","2021","No function","HM Prison and Probation Service","Lincolnshire","Unknown","105","100","25510","24440"
"In post","2021","No function","HM Prison and Probation Service","Merseyside","Heterosexual / straight","645","605","29500","27380"
"In post","2021","No function","HM Prison and Probation Service","Merseyside","LGBO","45","45","29620","28200"
"In post","2021","No function","HM Prison and Probation Service","Merseyside","Undeclared","50","45","32940","31420"
"In post","2021","No function","HM Prison and Probation Service","Merseyside","Unknown","220","195","28130","28200"
"In post","2021","No function","HM Prison and Probation Service","North Yorkshire","Heterosexual / straight","215","195","30010","30210"
"In post","2021","No function","HM Prison and Probation Service","North Yorkshire","LGBO","20","15","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","North Yorkshire","Undeclared","20","15","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","North Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","Heterosexual / straight","285","270","28840","28200"
"In post","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","Undeclared","25","25","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","Unknown","20","15","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Outer London - East and North East","Heterosexual / straight","815","795","32530","33180"
"In post","2021","No function","HM Prison and Probation Service","Outer London - East and North East","LGBO","50","50","32330","32100"
"In post","2021","No function","HM Prison and Probation Service","Outer London - East and North East","Undeclared","80","75","33490","34650"
"In post","2021","No function","HM Prison and Probation Service","Outer London - East and North East","Unknown","295","280","30790","30150"
"In post","2021","No function","HM Prison and Probation Service","Outer London - South","Heterosexual / straight","480","465","37050","31600"
"In post","2021","No function","HM Prison and Probation Service","Outer London - South","LGBO","15","15","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Outer London - South","Undeclared","45","45","38570","34960"
"In post","2021","No function","HM Prison and Probation Service","Outer London - South","Unknown","125","120","32530","30600"
"In post","2021","No function","HM Prison and Probation Service","Outer London - West and North West","Heterosexual / straight","610","590","32930","33590"
"In post","2021","No function","HM Prison and Probation Service","Outer London - West and North West","LGBO","45","45","34490","33590"
"In post","2021","No function","HM Prison and Probation Service","Outer London - West and North West","Undeclared","65","65","34870","35180"
"In post","2021","No function","HM Prison and Probation Service","Outer London - West and North West","Unknown","185","175","33160","33590"
"In post","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","Heterosexual / straight","1770","1685","29510","27150"
"In post","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","LGBO","125","120","27860","25790"
"In post","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","Undeclared","145","140","30580","30810"
"In post","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","Unknown","480","445","26690","25300"
"In post","2021","No function","HM Prison and Probation Service","South Yorkshire","Heterosexual / straight","1015","940","28490","26810"
"In post","2021","No function","HM Prison and Probation Service","South Yorkshire","LGBO","65","65","28430","26300"
"In post","2021","No function","HM Prison and Probation Service","South Yorkshire","Undeclared","115","110","31410","31650"
"In post","2021","No function","HM Prison and Probation Service","South Yorkshire","Unknown","240","225","26160","24440"
"In post","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","Heterosexual / straight","1345","1270","31160","30880"
"In post","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","LGBO","140","140","30590","29870"
"In post","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","Undeclared","170","160","31700","32080"
"In post","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","Unknown","375","345","30260","30400"
"In post","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","Heterosexual / straight","2015","1895","28950","27380"
"In post","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","LGBO","110","105","29060","26810"
"In post","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","Undeclared","195","180","31180","31650"
"In post","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","Unknown","645","585","28620","27680"
"In post","2021","No function","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","West Midlands","Heterosexual / straight","970","910","29350","28200"
"In post","2021","No function","HM Prison and Probation Service","West Midlands","LGBO","55","55","26790","25080"
"In post","2021","No function","HM Prison and Probation Service","West Midlands","Undeclared","85","80","31070","30210"
"In post","2021","No function","HM Prison and Probation Service","West Midlands","Unknown","200","180","26960","25080"
"In post","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","Heterosexual / straight","690","640","29550","28200"
"In post","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","LGBO","30","30","[c]","[c]"
"In post","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","Undeclared","50","45","29700","30210"
"In post","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","Unknown","155","135","28020","27530"
"In post","2021","No function","HM Prison and Probation Service","West Yorkshire","Heterosexual / straight","1985","1855","29280","26810"
"In post","2021","No function","HM Prison and Probation Service","West Yorkshire","LGBO","130","130","29510","28200"
"In post","2021","No function","HM Prison and Probation Service","West Yorkshire","Undeclared","225","205","31360","31650"
"In post","2021","No function","HM Prison and Probation Service","West Yorkshire","Unknown","510","475","27100","25300"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
