"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Female","Undeclared","35","[c]","31580","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Male","Heterosexual / straight","135","[c]","32120","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Male","Undeclared","40","[c]","36340","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Female","Heterosexual / straight","135","[c]","38630","35050"
"New entrant CS","2021","Home Office (incl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Female","Unknown","325","[c]","37630","33650"
"New entrant CS","2021","Home Office (incl. agencies)","London","Male","Heterosexual / straight","125","[c]","42270","35070"
"New entrant CS","2021","Home Office (incl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Male","Unknown","310","[c]","39730","35050"
"New entrant CS","2021","Home Office (incl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Female","Heterosexual / straight","130","[c]","25930","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Female","Unknown","345","[c]","24910","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Male","Heterosexual / straight","225","[c]","27430","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Male","Unknown","470","[c]","26490","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Female","Heterosexual / straight","45","[c]","23500","20880"
"New entrant CS","2021","Insolvency Service","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Female","Unknown","55","[c]","22720","20880"
"New entrant CS","2021","Insolvency Service","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Male","Unknown","50","[c]","22960","20880"
"New entrant CS","2021","Insolvency Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Female","Heterosexual / straight","45","[c]","29120","26350"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Male","Heterosexual / straight","70","[c]","39010","36040"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Male","LGBO","5","[c]","[c]","[c]"
