"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Policy","410","390","55240","56500"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Project Delivery","2615","2540","45040","40580"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Property","60","60","55650","59730"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Science and Engineering","360","360","43530","42000"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Tax","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Unknown","125","115","53530","40600"
"In post","2021","40-49","Declared non-disabled","Property","Commercial","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Finance","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Operational Delivery","200","185","30650","25860"
"In post","2021","40-49","Declared non-disabled","Property","Other","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Policy","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Project Delivery","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Property","995","955","37270","33300"
"In post","2021","40-49","Declared non-disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Property","Unknown","180","175","34760","31060"
"In post","2021","40-49","Declared non-disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Intelligence Analysis","35","35","54320","53970"
"In post","2021","40-49","Declared non-disabled","Security","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Security","915","910","31900","28890"
"In post","2021","40-49","Declared non-disabled","Security","Unknown","85","85","40420","34550"
"In post","2021","40-49","Declared non-disabled","Unknown","Commercial","25","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Communications","80","75","46030","44220"
"In post","2021","40-49","Declared non-disabled","Unknown","Counter Fraud","45","45","27550","25310"
"In post","2021","40-49","Declared non-disabled","Unknown","Digital, Data and Technology","325","320","51230","47000"
"In post","2021","40-49","Declared non-disabled","Unknown","Economics","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Finance","135","125","47450","43760"
"In post","2021","40-49","Declared non-disabled","Unknown","Human Resources","180","170","44140","37460"
"In post","2021","40-49","Declared non-disabled","Unknown","Intelligence Analysis","450","425","32140","29250"
"In post","2021","40-49","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Knowledge and Information Management","50","50","40580","37410"
"In post","2021","40-49","Declared non-disabled","Unknown","Legal","45","45","60590","60830"
"In post","2021","40-49","Declared non-disabled","Unknown","Medicine","360","325","48570","40000"
"In post","2021","40-49","Declared non-disabled","Unknown","Operational Delivery","5680","5270","30180","27370"
"In post","2021","40-49","Declared non-disabled","Unknown","Operational Research","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Other","1930","1860","29960","26350"
"In post","2021","40-49","Declared non-disabled","Unknown","Planning","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Policy","1105","1060","52010","47000"
"In post","2021","40-49","Declared non-disabled","Unknown","Project Delivery","330","325","46670","42330"
"In post","2021","40-49","Declared non-disabled","Unknown","Property","30","30","46180","39820"
"In post","2021","40-49","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Science and Engineering","350","340","41120","37410"
"In post","2021","40-49","Declared non-disabled","Unknown","Security","65","65","35020","31280"
"In post","2021","40-49","Declared non-disabled","Unknown","Social Research","50","50","49460","47000"
"In post","2021","40-49","Declared non-disabled","Unknown","Statistics","25","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Unknown","18605","16845","30180","27570"
"In post","2021","40-49","Declared non-disabled","Unknown","Veterinarian","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Economics","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Operational Research","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Science and Engineering","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Social Research","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Statistics","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Commercial","60","60","43380","41020"
"In post","2021","40-49","Undeclared","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Communications","45","45","44770","41980"
"In post","2021","40-49","Undeclared","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Operational Delivery","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Tax","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Counter Fraud","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Legal","70","70","34090","31810"
"In post","2021","40-49","Undeclared","Counter Fraud","Operational Delivery","40","40","31420","31810"
"In post","2021","40-49","Undeclared","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Other","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Tax","35","35","42990","38630"
"In post","2021","40-49","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Debt","Operational Delivery","55","50","24300","24120"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Digital, Data and Technology","170","170","42010","38630"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Operational Delivery","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Finance","115","110","41760","37190"
"In post","2021","40-49","Undeclared","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Operational Delivery","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Grants Management","Operational Delivery","15","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","Human Resources","90","85","38110","37040"
"In post","2021","40-49","Undeclared","Human Resources","Operational Delivery","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","Internal Audit","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","Legal","90","80","56940","57690"
"In post","2021","40-49","Undeclared","Legal","Operational Delivery","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","Tax","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Finance","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","Intelligence Analysis","20","20","[c]","[c]"
