"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Scottish Prison Service","Scottish Government","Eastern Scotland","35","[c]","22200","20810"
"New entrant CS","2021","30-39","Scottish Prison Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","Scottish Government","North Eastern Scotland","15","[c]","23070","20810"
"New entrant CS","2021","30-39","Scottish Prison Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","Scottish Government","West Central Scotland","35","[c]","21540","20810"
"New entrant CS","2021","30-39","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Serious Fraud Office","Attorney General's Departments","Inner London - West","10","[c]","41030","37650"
"New entrant CS","2021","30-39","Social Security Scotland","Scottish Government","Eastern Scotland","15","[c]","28160","26160"
"New entrant CS","2021","30-39","Social Security Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Security Scotland","Scottish Government","West Central Scotland","85","[c]","26570","22230"
"New entrant CS","2021","30-39","Standards and Testing Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Standards and Testing Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Standards and Testing Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Ministry of Defence","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","34650","37000"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Teaching Regulation Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","The National Archives","Outer London - West and North West","20","[c]","31530","30930"
"New entrant CS","2021","30-39","Transport Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Transport Scotland","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","UK Export Finance","Inner London - West","30","[c]","48450","48180"
"New entrant CS","2021","30-39","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","15","[c]","29860","29290"
"New entrant CS","2021","30-39","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","60","[c]","28810","23320"
"New entrant CS","2021","30-39","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","UK Supreme Court","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","United Kingdom Statistics Authority","East Wales","130","[c]","33090","29540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Hampshire and Isle of Wight","105","[c]","30270","29540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Inner London - West","55","[c]","42360","39030"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Devon","10","[c]","23170","20880"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","15","[c]","21300","20880"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","Welsh Government","East Wales","40","[c]","29740","28850"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","15","[c]","23830","20500"
"New entrant CS","2021","30-39","Welsh Revenue Authority","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Accountant in Bankruptcy","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","10","[c]","24860","24250"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","10","[c]","28470","26440"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
