"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Other","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Other","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Policy","Inner London - West","Westminster","25","[c]","52860","53000"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Policy","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Policy","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Project Delivery","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Statistics","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Inner London - West","Westminster","195","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","Overseas","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Communications","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Communications","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Finance","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Finance","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Finance","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Human Resources","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Human Resources","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Operational Delivery","Devon","Plymouth","15","[c]","20920","21100"
"Leaver Dept.","2021","HM Revenue and Customs","Operational Delivery","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Operational Delivery","Tees Valley and Durham","Durham CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Operational Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Operational Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Project Delivery","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Project Delivery","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Project Delivery","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Project Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Statistics","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Statistics","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Statistics","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Derbyshire and Nottinghamshire","Nottingham","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","East Anglia","Suffolk","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","East Wales","Cardiff and Vale of Glamorgan","105","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Eastern Scotland","Angus and Dundee City","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Eastern Scotland","City of Edinburgh","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Eastern Scotland","West Lothian","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Essex","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Greater Manchester","Greater Manchester South West","110","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Greater Manchester","Manchester","60","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Hampshire and Isle of Wight","Portsmouth","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Inner London - East","Tower Hamlets","80","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Inner London - West","Camden and City of London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Inner London - West","Westminster","185","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Lancashire","Mid Lancashire","95","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Merseyside","Liverpool","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Merseyside","Sefton","60","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Northern Ireland","Belfast","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Northumberland and Tyne and Wear","Sunderland","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Northumberland and Tyne and Wear","Tyneside","120","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Outer London - South","Croydon","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Outer London - West and North West","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Southern Scotland","South Lanarkshire","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Tees Valley and Durham","Durham CC","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Central Scotland","Glasgow City","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Central Scotland","North Lanarkshire","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Midlands","Birmingham","70","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Midlands","Dudley","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Midlands","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Midlands","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Yorkshire","Bradford","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","West Yorkshire","Leeds","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Counter Fraud","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Counter Fraud","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Digital, Data and Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Economics","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Economics","Inner London - West","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Human Resources","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Human Resources","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Human Resources","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
