"Status","Year","Age","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Powys","Outside London","10","[c]","30020","26580"
"Leaver CS","2021","60-64","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sefton","Outside London","65","[c]","32920","27570"
"Leaver CS","2021","60-64","Sheffield","Outside London","90","[c]","32110","26890"
"Leaver CS","2021","60-64","Shropshire CC","Outside London","20","[c]","29100","28240"
"Leaver CS","2021","60-64","Solihull","Outside London","15","[c]","29780","26380"
"Leaver CS","2021","60-64","Somerset","Outside London","30","[c]","36120","35160"
"Leaver CS","2021","60-64","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Hampshire","Outside London","45","[c]","25640","22150"
"Leaver CS","2021","60-64","South Lanarkshire","Outside London","40","[c]","39300","34630"
"Leaver CS","2021","60-64","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West Wales","Outside London","15","[c]","28960","26780"
"Leaver CS","2021","60-64","Southampton","Outside London","20","[c]","41920","39790"
"Leaver CS","2021","60-64","Southend-on-Sea","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Staffordshire CC","Outside London","35","[c]","26340","26120"
"Leaver CS","2021","60-64","Stoke-on-Trent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Suffolk","Outside London","50","[c]","29300","25130"
"Leaver CS","2021","60-64","Sunderland","Outside London","75","[c]","24850","25560"
"Leaver CS","2021","60-64","Swansea","Outside London","80","[c]","26840","21590"
"Leaver CS","2021","60-64","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Telford and Wrekin","Outside London","30","[c]","37740","28090"
"Leaver CS","2021","60-64","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Torbay","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","London","45","[c]","58980","60640"
"Leaver CS","2021","60-64","Tyneside","Outside London","175","[c]","32080","26600"
"Leaver CS","2021","60-64","Unknown","Unknown","85","[c]","42080","36580"
"Leaver CS","2021","60-64","Wakefield","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Walsall","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warrington","Outside London","25","[c]","27170","21010"
"Leaver CS","2021","60-64","Warwickshire","Outside London","15","[c]","24030","26120"
"Leaver CS","2021","60-64","West Cumbria","Outside London","20","[c]","28070","26890"
"Leaver CS","2021","60-64","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Northamptonshire","Outside London","40","[c]","27320","27080"
"Leaver CS","2021","60-64","West Surrey","Outside London","20","[c]","30980","26670"
"Leaver CS","2021","60-64","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (South West)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Westminster","London","265","[c]","55810","51460"
"Leaver CS","2021","60-64","Wiltshire","Outside London","70","[c]","40750","36720"
"Leaver CS","2021","60-64","Wirral","Outside London","20","[c]","31790","27350"
"Leaver CS","2021","60-64","Wolverhampton","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Worcestershire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","York","Outside London","35","[c]","43620","44720"
"Leaver CS","2021","65+","Aberdeen City and Aberdeenshire","Outside London","20","[c]","39880","33770"
"Leaver CS","2021","65+","Angus and Dundee City","Outside London","15","[c]","27740","21010"
"Leaver CS","2021","65+","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","London","15","[c]","35670","30430"
"Leaver CS","2021","65+","Barnsley, Doncaster and Rotherham","Outside London","20","[c]","23070","21360"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","[c]","39000","39570"
"Leaver CS","2021","65+","Bedford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","Outside London","20","[c]","32530","26330"
"Leaver CS","2021","65+","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","Outside London","70","[c]","29790","21950"
"Leaver CS","2021","65+","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackpool","Outside London","40","[c]","25050","21010"
"Leaver CS","2021","65+","Bournemouth and Poole","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bradford","Outside London","25","[c]","23050","23250"
"Leaver CS","2021","65+","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bridgend and Neath Port Talbot","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bristol, City of","Outside London","45","[c]","34590","27570"
"Leaver CS","2021","65+","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","Outside London","35","[c]","41920","29200"
"Leaver CS","2021","65+","Camden and City of London","London","70","[c]","37510","23500"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","Outside London","75","[c]","35690","27570"
"Leaver CS","2021","65+","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Hampshire","Outside London","40","[c]","34800","32740"
"Leaver CS","2021","65+","Central Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chorley and West Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","Outside London","70","[c]","35930","31250"
"Leaver CS","2021","65+","Clackmannanshire and Fife","Outside London","15","[c]","31320","30900"
"Leaver CS","2021","65+","Conwy and Denbighshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Outside London","10","[c]","28800","22290"
"Leaver CS","2021","65+","Coventry","Outside London","25","[c]","37040","27010"
"Leaver CS","2021","65+","Croydon","London","60","[c]","30940","25920"
"Leaver CS","2021","65+","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Derby","Outside London","10","[c]","20020","20180"
"Leaver CS","2021","65+","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Devon CC","Outside London","60","[c]","24620","21010"
"Leaver CS","2021","65+","Dorset CC","Outside London","20","[c]","31560","32740"
"Leaver CS","2021","65+","Dudley","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Durham CC","Outside London","40","[c]","24020","21010"
"Leaver CS","2021","65+","Ealing","London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","20","[c]","25160","21010"
"Leaver CS","2021","65+","East Kent","Outside London","15","[c]","26880","25660"
"Leaver CS","2021","65+","East Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Riding of Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Sussex CC","Outside London","20","[c]","25170","26120"
"Leaver CS","2021","65+","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Essex Haven Gateway","Outside London","10","[c]","26080","26670"
"Leaver CS","2021","65+","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Falkirk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Flintshire and Wrexham","Outside London","30","[c]","27880","21010"
"Leaver CS","2021","65+","Glasgow City","Outside London","80","[c]","28800","26000"
"Leaver CS","2021","65+","Gloucestershire","Outside London","20","[c]","27580","27570"
"Leaver CS","2021","65+","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Greater Manchester North West","Outside London","20","[c]","22460","21010"
"Leaver CS","2021","65+","Greater Manchester South East","Outside London","20","[c]","27940","21010"
"Leaver CS","2021","65+","Greater Manchester South West","Outside London","35","[c]","28090","20650"
"Leaver CS","2021","65+","Gwent Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Gwynedd","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hackney and Newham","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Haringey and Islington","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Harrow and Hillingdon","London","30","[c]","28690","29080"
"Leaver CS","2021","65+","Hartlepool and Stockton-on-Tees","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, County of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hertfordshire","Outside London","30","[c]","32390","26110"
"Leaver CS","2021","65+","Hounslow and Richmond upon Thames","London","15","[c]","29730","28450"
"Leaver CS","2021","65+","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","10","[c]","24430","22920"
"Leaver CS","2021","65+","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kent Thames Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kingston upon Hull, City of","Outside London","25","[c]","28220","24810"
"Leaver CS","2021","65+","Lambeth","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lancaster and Wyre","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leeds","Outside London","50","[c]","28980","27570"
"Leaver CS","2021","65+","Leicester","Outside London","25","[c]","23860","22260"
"Leaver CS","2021","65+","Leicestershire CC and Rutland","Outside London","20","[c]","25790","20420"
"Leaver CS","2021","65+","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","35","[c]","25490","23750"
"Leaver CS","2021","65+","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Liverpool","Outside London","85","[c]","24860","21430"
"Leaver CS","2021","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Luton","Outside London","15","[c]","22200","21400"
"Leaver CS","2021","65+","Manchester","Outside London","55","[c]","29020","25880"
"Leaver CS","2021","65+","Medway","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Merton, Kingston upon Thames and Sutton","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mid Kent","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mid Lancashire","Outside London","55","[c]","23930","21010"
"Leaver CS","2021","65+","Milton Keynes","Outside London","20","[c]","38220","34770"
"Leaver CS","2021","65+","Monmouthshire and Newport","Outside London","30","[c]","31770","23320"
"Leaver CS","2021","65+","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North and North East Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North and West Norfolk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Hampshire","Outside London","15","[c]","33610","21270"
"Leaver CS","2021","65+","North Lanarkshire","Outside London","25","[c]","24540","24890"
"Leaver CS","2021","65+","North Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire CC","Outside London","30","[c]","28250","21130"
"Leaver CS","2021","65+","Northumberland","Outside London","10","[c]","25750","19560"
"Leaver CS","2021","65+","Norwich and East Norfolk","Outside London","25","[c]","25300","21010"
"Leaver CS","2021","65+","Nottingham","Outside London","40","[c]","25130","21010"
"Leaver CS","2021","65+","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","15","[c]","40740","40750"
"Leaver CS","2021","65+","Oxfordshire","Outside London","30","[c]","23620","20550"
"Leaver CS","2021","65+","Perth and Kinross and Stirling","Outside London","15","[c]","29980","27700"
"Leaver CS","2021","65+","Peterborough","Outside London","25","[c]","23310","21430"
"Leaver CS","2021","65+","Plymouth","Outside London","35","[c]","27920","27010"
"Leaver CS","2021","65+","Portsmouth","Outside London","35","[c]","26050","21580"
"Leaver CS","2021","65+","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Redbridge and Waltham Forest","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Sefton","Outside London","45","[c]","28060","27570"
"Leaver CS","2021","65+","Sheffield","Outside London","65","[c]","29060","23120"
"Leaver CS","2021","65+","Shropshire CC","Outside London","15","[c]","31350","32050"
"Leaver CS","2021","65+","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Somerset","Outside London","35","[c]","29260","27810"
"Leaver CS","2021","65+","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Hampshire","Outside London","50","[c]","23770","19520"
"Leaver CS","2021","65+","South Lanarkshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Teesside","Outside London","10","[c]","[c]","[c]"
