"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","London","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Hounslow and Richmond upon Thames","AA/AO","25","[c]","26260","25630"
"New entrant CS","2021","30-39","London","Hounslow and Richmond upon Thames","EO","55","[c]","30330","31060"
"New entrant CS","2021","30-39","London","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Hounslow and Richmond upon Thames","SEO/HEO","20","[c]","34770","34260"
"New entrant CS","2021","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","25","[c]","27740","27220"
"New entrant CS","2021","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","EO","30","[c]","30980","31060"
"New entrant CS","2021","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Lambeth","AA/AO","25","[c]","26710","25450"
"New entrant CS","2021","30-39","London","Lambeth","EO","90","[c]","30550","31060"
"New entrant CS","2021","30-39","London","Lambeth","G6/G7","50","[c]","56650","53120"
"New entrant CS","2021","30-39","London","Lambeth","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Lambeth","SEO/HEO","130","[c]","38530","40070"
"New entrant CS","2021","30-39","London","Lewisham and Southwark","AA/AO","15","[c]","23240","25110"
"New entrant CS","2021","30-39","London","Lewisham and Southwark","EO","60","[c]","30960","31060"
"New entrant CS","2021","30-39","London","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Lewisham and Southwark","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Lewisham and Southwark","Unknown","15","[c]","27930","26810"
"New entrant CS","2021","30-39","London","Merton, Kingston upon Thames and Sutton","AA/AO","10","[c]","23040","23890"
"New entrant CS","2021","30-39","London","Merton, Kingston upon Thames and Sutton","EO","45","[c]","31040","31060"
"New entrant CS","2021","30-39","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Redbridge and Waltham Forest","AA/AO","20","[c]","24110","25110"
"New entrant CS","2021","30-39","London","Redbridge and Waltham Forest","EO","50","[c]","31060","31060"
"New entrant CS","2021","30-39","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Tower Hamlets","AA/AO","10","[c]","23270","22740"
"New entrant CS","2021","30-39","London","Tower Hamlets","EO","50","[c]","29320","31060"
"New entrant CS","2021","30-39","London","Tower Hamlets","G6/G7","100","[c]","59010","54700"
"New entrant CS","2021","30-39","London","Tower Hamlets","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Tower Hamlets","SEO/HEO","105","[c]","37850","39530"
"New entrant CS","2021","30-39","London","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Wandsworth","AA/AO","35","[c]","27930","30220"
"New entrant CS","2021","30-39","London","Wandsworth","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Westminster","AA/AO","45","[c]","23880","22800"
"New entrant CS","2021","30-39","London","Westminster","EO","200","[c]","28260","27750"
"New entrant CS","2021","30-39","London","Westminster","G6/G7","535","[c]","57610","55000"
"New entrant CS","2021","30-39","London","Westminster","SCS level","70","[c]","76130","72130"
"New entrant CS","2021","30-39","London","Westminster","SEO/HEO","740","[c]","37360","36800"
"New entrant CS","2021","30-39","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Darlington","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Durham CC","AA/AO","90","[c]","21840","21010"
"New entrant CS","2021","30-39","North East (England)","Durham CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Durham CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","30","[c]","21660","21930"
"New entrant CS","2021","30-39","North East (England)","Hartlepool and Stockton-on-Tees","EO","10","[c]","27300","27570"
"New entrant CS","2021","30-39","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","South Teesside","AA/AO","10","[c]","20780","21010"
"New entrant CS","2021","30-39","North East (England)","South Teesside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Sunderland","AA/AO","30","[c]","20260","20140"
"New entrant CS","2021","30-39","North East (England)","Sunderland","EO","60","[c]","26990","27570"
"New entrant CS","2021","30-39","North East (England)","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Tyneside","AA/AO","245","[c]","20610","21010"
"New entrant CS","2021","30-39","North East (England)","Tyneside","EO","140","[c]","26170","25560"
"New entrant CS","2021","30-39","North East (England)","Tyneside","G6/G7","25","[c]","53980","51760"
"New entrant CS","2021","30-39","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Tyneside","SEO/HEO","75","[c]","34010","31990"
"New entrant CS","2021","30-39","North East (England)","Tyneside","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Blackpool","AA/AO","105","[c]","20990","21010"
"New entrant CS","2021","30-39","North West (England)","Blackpool","EO","15","[c]","27570","27570"
"New entrant CS","2021","30-39","North West (England)","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Blackpool","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Cheshire East","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Cheshire East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Cheshire West and Chester","AA/AO","20","[c]","21010","21010"
"New entrant CS","2021","30-39","North West (England)","Cheshire West and Chester","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Chorley and West Lancashire","AA/AO","15","[c]","22620","22850"
"New entrant CS","2021","30-39","North West (England)","Chorley and West Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Cumbria","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Lancashire","EO","10","[c]","26610","27570"
"New entrant CS","2021","30-39","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Merseyside","EO","30","[c]","27570","27570"
"New entrant CS","2021","30-39","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester North East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester North East","EO","60","[c]","27570","27570"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester North West","AA/AO","20","[c]","21200","21010"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester North West","EO","20","[c]","27570","27570"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South East","AA/AO","35","[c]","21020","21010"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South East","EO","15","[c]","27470","27570"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South West","AA/AO","70","[c]","20220","20140"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South West","EO","60","[c]","25850","25560"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South West","G6/G7","15","[c]","54380","52580"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South West","SEO/HEO","45","[c]","33510","31810"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester South West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Lancaster and Wyre","AA/AO","25","[c]","21070","21010"
"New entrant CS","2021","30-39","North West (England)","Lancaster and Wyre","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Liverpool","AA/AO","70","[c]","20680","20140"
"New entrant CS","2021","30-39","North West (England)","Liverpool","EO","30","[c]","25140","24950"
"New entrant CS","2021","30-39","North West (England)","Liverpool","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Liverpool","SEO/HEO","35","[c]","33230","31810"
"New entrant CS","2021","30-39","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Manchester","AA/AO","45","[c]","20590","20500"
"New entrant CS","2021","30-39","North West (England)","Manchester","EO","95","[c]","26330","27570"
"New entrant CS","2021","30-39","North West (England)","Manchester","G6/G7","45","[c]","53960","51730"
"New entrant CS","2021","30-39","North West (England)","Manchester","SEO/HEO","115","[c]","34260","34020"
"New entrant CS","2021","30-39","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Mid Lancashire","AA/AO","40","[c]","21080","21010"
"New entrant CS","2021","30-39","North West (England)","Mid Lancashire","EO","15","[c]","26540","27570"
"New entrant CS","2021","30-39","North West (England)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Mid Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Sefton","AA/AO","35","[c]","20320","20140"
"New entrant CS","2021","30-39","North West (England)","Sefton","EO","35","[c]","26450","27570"
"New entrant CS","2021","30-39","North West (England)","Sefton","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Sefton","SEO/HEO","15","[c]","37020","36370"
"New entrant CS","2021","30-39","North West (England)","Warrington","AA/AO","20","[c]","22760","22850"
"New entrant CS","2021","30-39","North West (England)","Warrington","EO","80","[c]","28630","27570"
"New entrant CS","2021","30-39","North West (England)","Warrington","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Warrington","SEO/HEO","15","[c]","36000","36740"
"New entrant CS","2021","30-39","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","West Cumbria","AA/AO","15","[c]","25270","23540"
"New entrant CS","2021","30-39","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","West Cumbria","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Wirral","AA/AO","30","[c]","21930","22350"
"New entrant CS","2021","30-39","North West (England)","Wirral","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Belfast","AA/AO","60","[c]","20220","20140"
"New entrant CS","2021","30-39","Northern Ireland","Belfast","EO","25","[c]","26290","25560"
